GEOID,State,ssm_hh,total_hh,county_to_urb,urb_ssm_rate,adj_ssm_hh,adj_hh,adj_urb_ssm_rate,per_ssm,msm_index,msm_urb,male_pop,msm_pop
42009,PA,21.033216783216783,47613,4,8.506617793153081e-4,61.53577608175655,47653.50255929854,0.0016998775377797136,0.0012913169604937924,0.759652934869908,0.02678621884916539,19142,389.51
42011,PA,567.5165084313447,428483,3,0.0012836746938390434,1117.5492922715796,429033.03278384026,0.0025640579713467324,0.002604809436280946,1.0158933477283314,0.03430668308799435,164246,5724.29
42013,PA,105.9900807708658,122640,3,0.0012836746938390434,263.41994522328605,122797.42986445242,0.0025640579713467324,0.00214515845742095,0.8366263483092148,0.03430668308799435,47687,1368.71
42015,PA,44.0506993006993,60159,4,8.506617793153081e-4,95.22566128252892,60210.17496198183,0.0016998775377797136,0.0015815543027844832,0.9303930828159671,0.02678621884916539,23402,583.22
42017,PA,951.5578256794752,645163,2,0.001316614162945478,1800.9885688878685,646012.4307432084,0.002629765938810684,0.002787854355706301,1.0601150142537448,0.03776920561073565,253214,10138.61
42019,PA,238.8792877225867,194562,2,0.001316614162945478,495.0423724935848,194818.163084771,0.002629765938810684,0.002541048353269698,0.9662640753567944,0.03776920561073565,77656,2834.06
42021,PA,137.74238344905768,133263,3,0.0012836746938390434,308.80872417413013,133434.06634072508,0.0025640579713467324,0.00231431697049226,0.902599315754433,0.03430668308799435,53259,1649.17
42023,PA,0,4536,4,8.506617793153081e-4,3.8586018309742376,4539.858601830974,0.0016998775377797136,8.499387688898552e-4,0.49999999999999906,0.02678621884916539,1895,25.38
42025,PA,84.07651976760663,65018,3,0.0012836746938390434,167.53848101163356,65101.46196124403,0.0025640579713467324,0.002573497982447337,1.0036816683577736,0.03430668308799435,26383,908.45
42027,PA,139.97846110245146,158665,3,0.0012836746938390434,343.6527064004233,158868.67424529797,0.0025640579713467324,0.0021631244046879457,0.8436331896005446,0.03430668308799435,71907,2081.15
42029,PA,560.0245548266167,536474,2,0.001316614162945478,1266.3538212786293,537180.329266452,0.002629765938810684,0.0023574091460271864,0.8964330670026582,0.03776920561073565,205298,6950.89
42031,PA,16.66783216783217,37489,4,8.506617793153081e-4,48.55829161258376,37520.89045944475,0.0016998775377797136,0.0012941668232812602,0.7613294455150161,0.02678621884916539,14927,304.41
42033,PA,42.06643356643357,79707,4,8.506617793153081e-4,109.87013201031883,79774.80369844388,0.0016998775377797136,0.0013772535552157303,0.8102075147216917,0.02678621884916539,34653,752.05
42035,PA,42.86013986013986,37860,4,8.506617793153081e-4,75.06619482501742,37892.206054964874,0.0016998775377797136,0.001981045778019086,1.1654049977074343,0.02678621884916539,14984,467.75
42037,PA,41.27272727272727,64924,4,8.506617793153081e-4,96.50109263299433,64979.228365360264,0.0016998775377797136,0.0014851067804375164,0.8736551589341436,0.02678621884916539,25622,599.6
42039,PA,67.46503496503497,83876,4,8.506617793153081e-4,138.81514236688577,83947.35010740186,0.0016998775377797136,0.0016535976679345602,0.9727745859236415,0.02678621884916539,32593,849.27
42041,PA,372.97775258608476,261269,3,0.0012836746938390434,708.3621561707178,261604.38440358464,0.0025640579713467324,0.0027077610254341417,1.0560451657853631,0.03430668308799435,103142,3736.77
42043,PA,530.8448349156865,286108,3,0.0012836746938390434,898.1144342205876,286475.2695993049,0.0025640579713467324,0.0031350504896174355,1.222690954982893,0.03430668308799435,107450,4507.15
42045,PA,632.6121836925961,575312,2,0.001316614162945478,1390.0761110050848,576069.4639273125,0.002629765938810684,0.0024130355765229075,0.9175856835434589,0.03776920561073565,214442,7431.81
42047,PA,70.243006993007,30886,4,8.506617793153081e-4,96.51654670893961,30912.273539715934,0.0016998775377797136,0.003122272665740216,1.836763294030202,0.02678621884916539,12699,624.79
42049,PA,313.0508714751311,270495,3,0.0012836746938390434,660.2784577851231,270842.22758631,0.0025640579713467324,0.002437871168278995,0.9507862909193666,0.03430668308799435,105560,3443.19
42051,PA,161.01255857544518,128417,2,0.001316614162945478,330.08819953841464,128586.07564096297,0.002629765938810684,0.002567060219335757,0.9761553990225891,0.03776920561073565,51572,1901.39
42053,PA,0,6959,4,8.506617793153081e-4,5.919755322255229,6964.919755322255,0.0016998775377797136,8.499387688898553e-4,0.4999999999999991,0.02678621884916539,4245,56.85
42055,PA,189.17216947711492,156084,3,0.0012836746938390434,389.5332503902882,156284.36108091316,0.0025640579713467324,0.002492464682301865,0.9720781316784097,0.03430668308799435,59559,1986.22
42057,PA,12.302447552447553,14545,4,8.506617793153081e-4,24.67532313258871,14557.37287558014,0.0016998775377797136,0.001695039575030831,0.9971539345386011,0.02678621884916539,5984,159.83
42059,PA,40.08216783216783,35781,4,8.506617793153081e-4,70.51969695784888,35811.43752912568,0.0016998775377797136,0.0019691948110291506,1.1584333384399,0.02678621884916539,15118,469.11
42061,PA,29.763986013986017,44123,4,8.506617793153081e-4,67.29773570271536,44160.53374968873,0.0016998775377797136,0.0015239339289731685,0.8964963034711588,0.02678621884916539,19688,472.78
42063,PA,46.828671328671334,83394,4,8.506617793153081e-4,117.76875975289214,83464.94008842422,0.0016998775377797136,0.001410996756579779,0.8300578866538499,0.02678621884916539,34023,756.47
42065,PA,21.43006993006993,44326,4,8.506617793153081e-4,59.13650396000028,44363.70643402993,0.0016998775377797136,0.0013329928609084525,0.7841699365293893,0.02678621884916539,17439,366.31
42067,PA,21.43006993006993,23535,4,8.506617793153081e-4,41.45039490625571,23555.020324976187,0.0016998775377797136,0.001759726560808969,1.035207843917643,0.02678621884916539,9213,255.47
42069,PA,359.561286665722,215672,3,0.0012836746938390434,636.4139752353761,215948.85268856966,0.0025640579713467324,0.0029470588396835785,1.1493729364222138,0.03430668308799435,82991,3272.43
42071,PA,756.6886779084597,553202,3,0.0012836746938390434,1466.8200858896062,553912.1314079812,0.0025640579713467324,0.0026481096959568616,1.0327807426935758,0.03430668308799435,206568,7318.97
42073,PA,62.46935332708529,85907,2,0.001316614162945478,175.57572622324247,86020.10637289616,0.002629765938810684,0.0020411010126181865,0.7761531102426849,0.03776920561073565,33292,975.94
42075,PA,135.05909026498512,143258,3,0.0012836746938390434,318.9557595549788,143441.89666929,0.0025640579713467324,0.002223588553700888,0.8672146178243317,0.03430668308799435,54231,1613.44
42077,PA,408.75499504038544,374110,3,0.0012836746938390434,888.99053475251,374590.2355397121,0.0025640579713467324,0.0023732346719386494,0.9255776189382114,0.03430668308799435,140884,4473.56
42079,PA,349.2753294601105,325396,3,0.0012836746938390434,766.9779401365599,325813.70261067647,0.0025640579713467324,0.0023540383169612803,0.918090910294379,0.03430668308799435,128999,4063.04
42081,PA,189.17216947711492,114022,3,0.0012836746938390434,335.53932541803033,114168.36715594091,0.0025640579713467324,0.0029389868119925203,1.1462247908727516,0.03430668308799435,44369,1744.73
42083,PA,37.70104895104895,40459,4,8.506617793153081e-4,72.117973880367,40493.41692492932,0.0016998775377797136,0.0017809802026355643,1.0477108868452856,0.02678621884916539,16708,468.9
42085,PA,95.6416083916084,110600,4,8.506617793153081e-4,189.72480118388148,110694.08319279227,0.0016998775377797136,0.001713956118625094,1.008282114759731,0.02678621884916539,44016,1188.79
42087,PA,53.57517482517483,46146,4,8.506617793153081e-4,92.82981329345904,46185.25463846829,0.0016998775377797136,0.002009944819404328,1.182405658486203,0.02678621884916539,17552,555.91
42089,PA,160.32867132867133,168128,4,8.506617793153081e-4,303.34873496139545,168271.02006363272,0.0016998775377797136,0.0018027390268786762,1.0605111173086708,0.02678621884916539,67526,1918.22
42091,PA,1023.2656044985943,856399,2,0.001316614162945478,2150.8126570309387,857526.5470525323,0.002629765938810684,0.002508158685493359,0.9537573852019993,0.03776920561073565,326350,11755.99
42093,PA,15.874125874125875,18165,4,8.506617793153081e-4,31.326397095388447,18180.452271221264,0.0016998775377797136,0.0017230812868707643,1.0136502474886269,0.02678621884916539,6980,189.52
42095,PA,399.81068442681027,314299,3,0.0012836746938390434,803.2683570257277,314702.45767259895,0.0025640579713467324,0.0025524692846898857,0.9954803336015215,0.03430668308799435,124217,4242.21
42097,PA,81.75174825174825,91340,4,8.506617793153081e-4,159.4511951744085,91417.69944692266,0.0016998775377797136,0.0017442048546297783,1.0260767707466518,0.02678621884916539,37215,1022.84
42099,PA,40.696613291767044,45941,3,0.0012836746938390434,99.66991240142653,45999.97329910966,0.0025640579713467324,0.0021667384838102866,0.8450427049713857,0.03430668308799435,18328,531.34
42101,PA,4230.976561219472,1593208,1,0.00247692321944086,8177.230449818406,1597154.2538885989,0.004941606459101834,0.005119875196718955,1.0360750575936235,0.065875644401241,582575,39761.97
42103,PA,59.13111888111889,58996,4,8.506617793153081e-4,109.3167612136048,59046.185642332486,0.0016998775377797136,0.0018513771893036797,1.0891238622529518,0.02678621884916539,24656,719.3
42105,PA,14.286713286713287,16390,4,8.506617793153081e-4,28.229059849691186,16403.942346562977,0.0016998775377797136,0.0017208704623133389,1.0123496687655777,0.02678621884916539,6544,177.45
42107,PA,120.24650349650351,143201,4,8.506617793153081e-4,242.06212095623493,143322.81561745974,0.0016998775377797136,0.001688929427693623,0.9935594712896845,0.02678621884916539,59304,1578.3
42109,PA,26.192307692307693,39797,4,8.506617793153081e-4,60.046094523719006,39830.85378683141,0.0016998775377797136,0.0015075271759193627,0.886844576985476,0.02678621884916539,15445,366.9
42111,PA,44.0506993006993,73802,4,8.506617793153081e-4,106.83123993772767,73864.78054063703,0.0016998775377797136,0.0014463082291154173,0.8508308374993327,0.02678621884916539,31773,724.12
42113,PA,11.50874125874126,5880,4,8.506617793153081e-4,16.510632521115273,5885.001891262374,0.0016998775377797136,0.002805544131706919,1.6504389694868056,0.02678621884916539,2697,119.23
42115,PA,15.874125874125875,38540,4,8.506617793153081e-4,48.65863084893785,38572.784504974814,0.0016998775377797136,0.0012614757133403796,0.7420979954756327,0.02678621884916539,15885,315.76
42117,PA,30.954545454545457,41186,4,8.506617793153081e-4,65.98990149742573,41221.03535604288,0.0016998775377797136,0.0016008792823237958,0.9417615367838651,0.02678621884916539,16390,413.46
42119,PA,44.447552447552454,42908,4,8.506617793153081e-4,80.9477480744137,42944.50019562686,0.0016998775377797136,0.0018849386465244458,1.1088673181636655,0.02678621884916539,19174,569.51
42121,PA,48.41608391608392,50475,4,8.506617793153081e-4,91.3532372270241,50517.93715331094,0.0016998775377797136,0.0018083326908180538,1.0638017449068704,0.02678621884916539,20270,577.6
42123,PA,32.54195804195805,38492,4,8.506617793153081e-4,65.28563125136289,38524.74367320941,0.0016998775377797136,0.0016946415479141355,0.9969197840731415,0.02678621884916539,15615,416.98
42125,PA,214.24348641049673,209631,2,0.001316614162945478,490.24663000292026,209907.00314359242,0.002629765938810684,0.0023355420384309623,0.8881178373947664,0.03776920561073565,82961,2782.8
42127,PA,26.58916083916084,51227,4,8.506617793153081e-4,70.16601180814612,51270.57685096899,0.0016998775377797136,0.0013685434437787102,0.8050835506457873,0.02678621884916539,22845,492.66
42129,PA,300.9087160262418,354414,2,0.001316614162945478,767.5352079724005,354880.62649194617,0.002629765938810684,0.0021627982782819488,0.8224299533136693,0.03776920561073565,142150,4415.54
42131,PA,19.230267819186622,26219,3,0.0012836746938390434,52.8869346169525,26252.656666797768,0.0025640579713467324,0.0020145364824673004,0.785682892110741,0.03430668308799435,10651,287.09
42133,PA,594.796655802749,457051,3,0.0012836746938390434,1181.5014582965778,457637.70480249386,0.0025640579713467324,0.0025817397602902656,1.0068960176178257,0.03430668308799435,175995,6079.44
44001,RI,52.468468468468465,50658,2,0.001316614162945478,119.1655087349605,50724.697040266496,0.002629765938810684,0.002349260137332393,0.8933343088301043,0.03776920561073565,19944,672.92
44003,RI,263.1751751751752,170168,2,0.001316614162945478,487.2207740552813,170392.0455988801,0.002629765938810684,0.0028594103224879857,1.0873250277859932,0.03776920561073565,66989,2751.06
44005,RI,91.1951951951952,85442,2,0.001316614162945478,203.68934250558272,85554.49414731038,0.002629765938810684,0.00238081405933935,0.9053330656552944,0.03776920561073565,35076,1199.38
44007,RI,1468.5551411827385,657984,1,0.00247692321944086,3098.330988803313,659613.7758476206,0.004941606459101834,0.004697189631647517,0.9505389938520639,0.065875644401241,255260,15983.71
44009,RI,204.87687687687688,129998,2,0.001316614162945478,376.03408483146313,130169.15720795459,0.002629765938810684,0.0028888109356867207,1.0985049631425334,0.03776920561073565,52982,2198.21
45001,SC,10.648725212464589,24368,4,8.506617793153081e-4,31.377651450820018,24388.728926238357,0.0016998775377797136,0.0012865636231276778,0.7568566526316457,0.02678621884916539,9434,191.26
45003,SC,121.0353151542244,169865,3,0.0012836746938390434,339.0867170231935,170083.05140186896,0.0025640579713467324,0.0019936537722503927,0.7775384934854872,0.03430668308799435,63997,1707.11
45005,SC,17.240793201133144,8073,4,8.506617793153081e-4,24.108185745545626,8079.867392544413,0.0016998775377797136,0.002983735323155319,1.755264868699018,0.02678621884916539,3544,166.63
45007,SC,235.93115780062584,204592,3,0.0012836746938390434,498.5607307625434,204854.62957296192,0.0025640579713467324,0.002433729380692243,0.9491709656681294,0.03430668308799435,75571,2460.81
45009,SC,6.0849858356940505,13311,4,8.506617793153081e-4,17.408144780160114,13322.323158944466,0.0016998775377797136,0.0013066898747665096,0.7686964770845999,0.02678621884916539,5105,105.11
45011,SC,1.0141643059490084,20653,4,8.506617793153081e-4,18.582882034148067,20670.568717728198,0.0016998775377797136,8.990019717362872e-4,0.5288627867337514,0.02678621884916539,7509,106.37
45013,SC,209.6191327670988,189071,3,0.0012836746938390434,452.32479080594055,189313.70565803885,0.0025640579713467324,0.002389287078997777,0.9318381665695492,0.03430668308799435,76668,2450.94
45015,SC,285.92400536432723,231419,3,0.0012836746938390434,582.9907193378648,231716.06671397353,0.0025640579713467324,0.002515970202694226,0.9812454440617624,0.03430668308799435,87828,2956.58
45017,SC,0,14145,3,0.0012836746938390434,18.157578544353267,14163.157578544353,0.0025640579713467324,0.0012820289856733662,0.5,0.03430668308799435,5464,93.73
45019,SC,587.1966919982119,409840,3,0.0012836746938390434,1113.2979285212054,410366.101236523,0.0025640579713467324,0.0027129383376614073,1.0580643526700286,0.03430668308799435,158533,5754.54
45021,SC,69.97733711048159,56200,4,8.506617793153081e-4,117.78452910800189,56247.80719199752,0.0016998775377797136,0.002094028816198177,1.2318703963423636,0.02678621884916539,21103,696.34
45023,SC,26.5083135391924,32171,2,0.001316614162945478,68.86510777531137,32213.35679423612,0.002629765938810684,0.00213778117614968,0.8129169005499002,0.03776920561073565,11876,364.63
45025,SC,66.93484419263456,43536,4,8.506617793153081e-4,103.96925541690581,43573.034411224275,0.0016998775377797136,0.0023860916922995765,1.4036844650680884,0.02678621884916539,16445,618.32
45027,SC,20.790368271954673,31163,4,8.506617793153081e-4,47.29954130075762,31189.509173028804,0.0016998775377797136,0.0015165208608559958,0.8921353610194719,0.02678621884916539,12307,294.1
45029,SC,40.05949008498583,38561,4,8.506617793153081e-4,72.86185895716343,38593.80236887218,0.0016998775377797136,0.0018879160508924134,1.1106188586727874,0.02678621884916539,14365,427.35
45031,SC,65.34152883325882,63025,3,0.0012836746938390434,146.24512641246451,63105.90359757921,0.0025640579713467324,0.002317455548137886,0.9038233823241827,0.03430668308799435,22915,710.53
45033,SC,33.46742209631728,28255,4,8.506617793153081e-4,57.50287067087131,28279.035448574556,0.0016998775377797136,0.0020334099009649857,1.1962096420315746,0.02678621884916539,9696,310.68
45035,SC,228.4760840411265,162139,3,0.0012836746938390434,436.60981522549514,162347.13373118438,0.0025640579713467324,0.0026893595543758535,1.0488684672614124,0.03430668308799435,59553,2142.91
45037,SC,18.856951274027715,26181,3,0.0012836746938390434,52.46483843342771,26214.6078871594,0.0025640579713467324,0.0020013588858266446,0.7805435400415153,0.03430668308799435,11840,317.05
45039,SC,25.434957532409477,20942,3,0.0012836746938390434,52.317672970786724,20968.882715438376,0.0025640579713467324,0.0024950148122230543,0.9730726996443788,0.03430668308799435,8177,272.97
45041,SC,115.33437639696021,137015,3,0.0012836746938390434,291.21706457331675,137190.88268817635,0.0025640579713467324,0.0021227144170741234,0.8278730203432959,0.03430668308799435,48248,1370.32
45043,SC,62.87818696883852,63594,4,8.506617793153081e-4,116.97517216261622,63648.09698519378,0.0016998775377797136,0.0018378424132590755,1.0811616557152488,0.02678621884916539,24601,712.45
45045,SC,608.2463120250335,528251,3,0.0012836746938390434,1286.348752720202,528929.1024406952,0.0025640579713467324,0.002431987097674268,0.9484914634737778,0.03430668308799435,196095,6380.85
45047,SC,96.8526912181303,69309,4,8.506617793153081e-4,155.811208480695,69367.95851726257,0.0016998775377797136,0.0022461553116331166,1.3213630168717454,0.02678621884916539,24755,876.19
45049,SC,1.0141643059490084,18890,4,8.506617793153081e-4,17.08316531721518,18906.069001011267,0.0016998775377797136,9.035810308478943e-4,0.5315565449662345,0.02678621884916539,7993,113.81
45051,SC,305.6580241394725,356578,3,0.0012836746938390434,763.3881791192109,357035.73015497974,0.0025640579713467324,0.0021381282450018218,0.8338845177821008,0.03430668308799435,141568,4049.95
45053,SC,33.76709879302637,29444,3,0.0012836746938390434,71.56361647842317,29481.796517685398,0.0025640579713467324,0.002427383162877945,0.9466958976762132,0.03430668308799435,11930,387.46
45055,SC,81.12874385337506,65779,3,0.0012836746938390434,165.56758153941348,65863.43883768604,0.0025640579713467324,0.0025138010474587955,0.9803994588072671,0.03430668308799435,24251,815.66
45057,SC,203.59857482185274,97611,2,0.001316614162945478,332.1145998811238,97739.51602505927,0.002629765938810684,0.003397956255440977,1.2921135699923576,0.03776920561073565,37133,1812.17
45059,SC,49.115780062583816,67456,3,0.0012836746938390434,135.70734021019032,67542.5915601476,0.0025640579713467324,0.0020092113298516403,0.7836060464718482,0.03430668308799435,25334,681.05
45061,SC,15.71954674220963,16557,4,8.506617793153081e-4,29.803953822333185,16571.084407080125,0.0016998775377797136,0.0017985518080880219,1.0580478699878528,0.02678621884916539,6797,192.63
45063,SC,330.2159141707644,295934,3,0.0012836746938390434,710.0989010173279,296313.88298684655,0.0025640579713467324,0.002396441549952114,0.9346284587681999,0.03430668308799435,110296,3536.53
45065,SC,0,9612,4,8.506617793153081e-4,8.176561022778742,9620.17656102278,0.0016998775377797136,8.499387688898552e-4,0.49999999999999906,0.02678621884916539,4657,62.37
45067,SC,4.563739376770538,29212,4,8.506617793153081e-4,29.41327127412932,29236.84953189736,0.0016998775377797136,0.0010060342254742422,0.5918274717532115,0.02678621884916539,10342,163.95
45069,SC,38.53824362606232,26585,4,8.506617793153081e-4,61.153087029159785,26607.6148434031,0.0016998775377797136,0.002298330285862569,1.3520563892293804,0.02678621884916539,11281,408.56
45071,SC,117.64305949008498,37918,4,8.506617793153081e-4,149.89845283816283,37950.25539334808,0.0016998775377797136,0.003949866773872542,2.3236184290261526,0.02678621884916539,14604,908.97
45073,SC,39.04532577903682,78775,4,8.506617793153081e-4,106.0562074446002,78842.01088166557,0.0016998775377797136,0.0013451738008532098,0.7913357115184907,0.02678621884916539,31229,661.96
45075,SC,64.90651558073654,84159,4,8.506617793153081e-4,136.49736026613357,84230.5908446854,0.0016998775377797136,0.0016205200378782098,0.9533157547306871,0.02678621884916539,30363,775.34
45077,SC,185.49977648636568,131106,3,0.0012836746938390434,353.7972308968273,131274.29745441047,0.0025640579713467324,0.002695099023627954,1.0511068991986925,0.03430668308799435,53156,1916.8
45079,SC,636.7510058113545,416161,3,0.0012836746938390434,1170.9663500741046,416695.2153442628,0.0025640579713467324,0.0028101266992151147,1.0959684728731536,0.03430668308799435,155290,5838.76
45081,SC,15.348681269557442,18952,3,0.0012836746938390434,39.67688406719499,18976.32820279764,0.0025640579713467324,0.002090862027847174,0.8154503725003458,0.03430668308799435,7531,210.68
45083,SC,326.70764416629413,330119,3,0.0012836746938390434,750.4730504217453,330542.76540625544,0.0025640579713467324,0.0022704264892906435,0.8854817303908836,0.03430668308799435,122455,3719.93
45085,SC,84.63701385784533,105199,3,0.0012836746938390434,219.67830797501887,105334.04129411717,0.0025640579713467324,0.0020855395395077067,0.813374565947239,0.03430668308799435,38210,1066.22
45087,SC,26.75055878408583,27158,3,0.0012836746938390434,61.61259611936657,27192.862037335282,0.0025640579713467324,0.0022657635682030693,0.8836631595396462,0.03430668308799435,9973,302.34
45089,SC,6.592067988668555,30879,4,8.506617793153081e-4,32.85965307214595,30905.26758508348,0.0016998775377797136,0.0010632379409653053,0.6254791403115122,0.02678621884916539,12069,202.21
45091,SC,269.86935866983373,282987,2,0.001316614162945478,642.4540507992858,283359.58469212946,0.002629765938810684,0.002267274817957236,0.8621584090417623,0.03776920561073565,103415,3367.51
46003,SD,0,2590,4,8.506617793153081e-4,2.203214008426648,2592.2032140084266,0.0016998775377797136,8.499387688898552e-4,0.49999999999999906,0.02678621884916539,1007,13.49
46005,SD,2.9006849315068495,19089,4,8.506617793153081e-4,19.138967636856766,19105.23828270535,0.0016998775377797136,0.0010017654505875464,0.5893162468021063,0.02678621884916539,7021,110.83
46007,SD,0,3391,4,8.506617793153081e-4,2.88459409365821,3393.884594093658,0.0016998775377797136,8.499387688898553e-4,0.4999999999999991,0.02678621884916539,1091,14.61
46009,SD,0,7018,4,8.506617793153081e-4,5.969944367234832,7023.969944367235,0.0016998775377797136,8.499387688898551e-4,0.499999999999999,0.02678621884916539,3594,48.13
46011,SD,12.393835616438356,34631,4,8.506617793153081e-4,41.85310369590679,34660.45926807947,0.0016998775377797136,0.001207517285682691,0.7103554572877547,0.02678621884916539,14239,270.94
46013,SD,13.448630136986301,38278,4,8.506617793153081e-4,46.01026172561767,38310.56163158863,0.0016998775377797136,0.0012009811332987694,0.7065103847818501,0.02678621884916539,14576,275.85
46015,SD,2.1095890410958904,5247,4,8.506617793153081e-4,6.573011397163311,5251.463422356067,0.0016998775377797136,0.001251653276147991,0.7363196749942537,0.02678621884916539,1998,39.41
46017,SD,1.3184931506849316,1859,4,8.506617793153081e-4,2.8998733984320895,1860.5813802477471,0.0016998775377797136,0.0015585845527734748,0.9168804917613136,0.02678621884916539,612,15.03
46019,SD,0,10369,4,8.506617793153081e-4,8.82051198972043,10377.820511989721,0.0016998775377797136,8.499387688898552e-4,0.49999999999999906,0.02678621884916539,3952,52.93
46021,SD,0,1534,4,8.506617793153081e-4,1.3049151694696826,1535.3049151694697,0.0016998775377797136,8.499387688898552e-4,0.49999999999999906,0.02678621884916539,590,7.9
46023,SD,0,9302,4,8.506617793153081e-4,7.912855871190996,9309.912855871191,0.0016998775377797136,8.499387688898553e-4,0.4999999999999991,0.02678621884916539,3218,43.1
46025,SD,0.5273972602739726,3837,4,8.506617793153081e-4,3.79138650750681,3840.263989247233,0.0016998775377797136,9.872723641194251e-4,0.5807902876397473,0.02678621884916539,1371,21.33
46027,SD,13.976027397260275,14953,4,8.506617793153081e-4,26.695972983362076,14965.719945586101,0.0016998775377797136,0.001783808134885995,1.0493744962451277,0.02678621884916539,6086,171.07
46029,SD,3.4280821917808217,28402,4,8.506617793153081e-4,27.588578047894202,28426.160495856115,0.0016998775377797136,9.70534801979887e-4,0.5709439535553521,0.02678621884916539,11048,168.96
46031,SD,0,3906,4,8.506617793153081e-4,3.3226849100055933,3909.3226849100056,0.0016998775377797136,8.499387688898552e-4,0.49999999999999906,0.02678621884916539,1260,16.88
46033,SD,0,8515,3,0.0012836746938390434,10.930490018039453,8525.93049001804,0.0025640579713467324,0.0012820289856733662,0.5,0.03430668308799435,3675,63.04
46035,SD,27.160958904109588,19966,4,8.506617793153081e-4,44.145271989919024,19982.98431308581,0.0016998775377797136,0.0022091431038661524,1.2995895614643003,0.02678621884916539,7637,265.85
46037,SD,0,5485,4,8.506617793153081e-4,4.665879859544465,5489.6658798595445,0.0016998775377797136,8.499387688898553e-4,0.4999999999999991,0.02678621884916539,2203,29.51
46039,SD,0,4298,4,8.506617793153081e-4,3.656144327497194,4301.656144327497,0.0016998775377797136,8.499387688898553e-4,0.4999999999999991,0.02678621884916539,1654,22.15
46041,SD,1.5821917808219177,5275,4,8.506617793153081e-4,6.069432666710167,5279.487240885888,0.0016998775377797136,0.0011496254067453202,0.6762989575395517,0.02678621884916539,1598,28.95
46043,SD,0,2823,4,8.506617793153081e-4,2.4014182030071147,2825.4014182030073,0.0016998775377797136,8.499387688898552e-4,0.49999999999999906,0.02678621884916539,1047,14.02
46045,SD,2.1095890410958904,4014,4,8.506617793153081e-4,5.524145423267537,4017.4145563821717,0.0016998775377797136,0.0013750498848797501,0.8089111446673768,0.02678621884916539,1582,34.28
46047,SD,1.0547945205479452,7079,4,8.506617793153081e-4,7.076629256321011,7085.021834735773,0.0016998775377797136,9.988154477698834e-4,0.5875808260131968,0.02678621884916539,2959,46.57
46049,SD,0.5273972602739726,2140,4,8.506617793153081e-4,2.347813468008732,2141.820416207735,0.0016998775377797136,0.0010961766216449297,0.6448562306886502,0.02678621884916539,817,14.11
46051,SD,0,7533,4,8.506617793153081e-4,6.408035183582216,7539.408035183582,0.0016998775377797136,8.499387688898553e-4,0.4999999999999991,0.02678621884916539,2995,40.11
46053,SD,0.7910958904109588,3983,4,8.506617793153081e-4,4.179281757423831,3986.388185867013,0.0016998775377797136,0.0010483880551925891,0.6167432840850029,0.02678621884916539,1515,25.03
46055,SD,0,1755,4,8.506617793153081e-4,1.4929114226983657,1756.4929114226984,0.0016998775377797136,8.499387688898552e-4,0.49999999999999906,0.02678621884916539,583,7.81
46057,SD,1.3184931506849316,6196,4,8.506617793153081e-4,6.58919353532258,6201.270700384638,0.0016998775377797136,0.0010625553783539688,0.6250776039677659,0.02678621884916539,2168,36.3
46059,SD,2.1095890410958904,3075,4,8.506617793153081e-4,4.725374012490462,3077.6157849713945,0.0016998775377797136,0.001535400889079591,0.903242060063366,0.02678621884916539,1252,30.29
46061,SD,0,3443,4,8.506617793153081e-4,2.928828506182606,3445.9288285061825,0.0016998775377797136,8.499387688898553e-4,0.4999999999999991,0.02678621884916539,1251,16.75
46063,SD,0,1176,4,8.506617793153081e-4,1.0003782524748024,1177.0003782524748,0.0016998775377797136,8.499387688898553e-4,0.4999999999999991,0.02678621884916539,503,6.74
46065,SD,8.702054794520548,17812,4,8.506617793153081e-4,23.854042407684815,17827.151987613164,0.0016998775377797136,0.0013380736544042096,0.7871588538971623,0.02678621884916539,6555,138.21
46067,SD,1.845890410958904,7401,4,8.506617793153081e-4,8.141638239671499,7407.295747828713,0.0016998775377797136,0.0010991377308052054,0.6465981850909323,0.02678621884916539,2709,46.92
46069,SD,0,1319,4,8.506617793153081e-4,1.1220228869168913,1320.122022886917,0.0016998775377797136,8.499387688898551e-4,0.499999999999999,0.02678621884916539,523,7
46071,SD,2.3732876712328768,2838,4,8.506617793153081e-4,4.787465800929722,2840.4141781296967,0.0016998775377797136,0.0016854815884921697,0.9915311844720608,0.02678621884916539,877,23.29
46073,SD,0,1836,4,8.506617793153081e-4,1.5618150268229056,1837.5618150268228,0.0016998775377797136,8.499387688898552e-4,0.49999999999999906,0.02678621884916539,711,9.52
46075,SD,0,1006,4,8.506617793153081e-4,0.8557657499911999,1006.8557657499912,0.0016998775377797136,8.499387688898552e-4,0.49999999999999906,0.02678621884916539,320,4.29
46077,SD,2.636986301369863,5172,4,8.506617793153081e-4,7.036609023988637,5176.399622722619,0.0016998775377797136,0.0013593635609392167,0.7996832305430323,0.02678621884916539,1989,42.61
46079,SD,2.3732876712328768,11207,4,8.506617793153081e-4,11.906654232019534,11216.533366560787,0.0016998775377797136,0.001061527108501827,0.6244726957733292,0.02678621884916539,4746,79.39
46081,SD,13.712328767123287,26047,4,8.506617793153081e-4,35.869516132949116,26069.157187365825,0.0016998775377797136,0.0013759369309542903,0.8094329740667456,0.02678621884916539,10663,231.19
