GEOID,State,msm_county,value,type,demographic,category
19075,IA,111.35,0.4942,percent,less_20k,Income
19075,IA,111.35,0.1708,percent,20k_40k,Income
19075,IA,111.35,0.1874,percent,"40K, 90K",Income
19075,IA,111.35,0.1476,percent,"90K, infty",Income
19075,IA,111.35,26.3289,count,18-24,Age
19075,IA,111.35,29.6874,count,25-34,Age
19075,IA,111.35,18.6909,count,35-44,Age
19075,IA,111.35,20.7304,count,45-54,Age
19075,IA,111.35,15.9125,count,55+,Age
19075,IA,111.35,40.3503,count,College,Education
19075,IA,111.35,28.9789,count,Graduate,Education
19075,IA,111.35,25.2871,count,HS/GED,Education
19075,IA,111.35,16.7337,count,Less HS,Education
19075,IA,111.35,55.0324,count,less_20k,Income
19075,IA,111.35,19.0218,count,20k_40k,Income
19075,IA,111.35,20.8625,count,"40K, 90K",Income
19075,IA,111.35,16.4332,count,"90K, infty",Income
19075,IA,111.35,0.0056,rate,18-24,Age
19075,IA,111.35,0.0063,rate,25-34,Age
19075,IA,111.35,0.004,rate,35-44,Age
19075,IA,111.35,0.0044,rate,45-54,Age
19075,IA,111.35,0.0034,rate,55+,Age
19075,IA,111.35,0.0085,rate,College,Education
19075,IA,111.35,0.0061,rate,Graduate,Education
19075,IA,111.35,0.0053,rate,HS/GED,Education
19075,IA,111.35,0.0035,rate,Less HS,Education
19075,IA,111.35,0.0116,rate,less_20k,Income
19075,IA,111.35,0.004,rate,20k_40k,Income
19075,IA,111.35,0.0044,rate,"40K, 90K",Income
19075,IA,111.35,0.0035,rate,"90K, infty",Income
19077,IA,113.96,0.2365,percent,18-24,Age
19077,IA,113.96,0.2666,percent,25-34,Age
19077,IA,113.96,0.1679,percent,35-44,Age
19077,IA,113.96,0.1862,percent,45-54,Age
19077,IA,113.96,0.1429,percent,55+,Age
19077,IA,113.96,0.3624,percent,College,Education
19077,IA,113.96,0.2603,percent,Graduate,Education
19077,IA,113.96,0.2271,percent,HS/GED,Education
19077,IA,113.96,0.1503,percent,Less HS,Education
19077,IA,113.96,0.4942,percent,less_20k,Income
19077,IA,113.96,0.1708,percent,20k_40k,Income
19077,IA,113.96,0.1874,percent,"40K, 90K",Income
19077,IA,113.96,0.1476,percent,"90K, infty",Income
19077,IA,113.96,26.946,count,18-24,Age
19077,IA,113.96,30.3832,count,25-34,Age
19077,IA,113.96,19.129,count,35-44,Age
19077,IA,113.96,21.2163,count,45-54,Age
19077,IA,113.96,16.2855,count,55+,Age
19077,IA,113.96,41.2961,count,College,Education
19077,IA,113.96,29.6582,count,Graduate,Education
19077,IA,113.96,25.8798,count,HS/GED,Education
19077,IA,113.96,17.1259,count,Less HS,Education
19077,IA,113.96,56.3223,count,less_20k,Income
19077,IA,113.96,19.4677,count,20k_40k,Income
19077,IA,113.96,21.3515,count,"40K, 90K",Income
19077,IA,113.96,16.8184,count,"90K, infty",Income
19077,IA,113.96,0.0065,rate,18-24,Age
19077,IA,113.96,0.0073,rate,25-34,Age
19077,IA,113.96,0.0046,rate,35-44,Age
19077,IA,113.96,0.0051,rate,45-54,Age
19077,IA,113.96,0.0039,rate,55+,Age
19077,IA,113.96,0.0099,rate,College,Education
19077,IA,113.96,0.0071,rate,Graduate,Education
19077,IA,113.96,0.0062,rate,HS/GED,Education
19077,IA,113.96,0.0041,rate,Less HS,Education
19077,IA,113.96,0.0136,rate,less_20k,Income
19077,IA,113.96,0.0047,rate,20k_40k,Income
19077,IA,113.96,0.0051,rate,"40K, 90K",Income
19077,IA,113.96,0.004,rate,"90K, infty",Income
19079,IA,92.27,0.1417,percent,18-24,Age
19079,IA,92.27,0.2666,percent,25-34,Age
19079,IA,92.27,0.3778,percent,35-44,Age
19079,IA,92.27,0,percent,45-54,Age
19079,IA,92.27,0.2139,percent,55+,Age
19079,IA,92.27,0.2183,percent,College,Education
19079,IA,92.27,0.4382,percent,Graduate,Education
19079,IA,92.27,0.1497,percent,HS/GED,Education
19079,IA,92.27,0.1938,percent,Less HS,Education
19079,IA,92.27,0.0889,percent,less_20k,Income
19079,IA,92.27,0.3845,percent,20k_40k,Income
19079,IA,92.27,0.2658,percent,"40K, 90K",Income
19079,IA,92.27,0.2608,percent,"90K, infty",Income
19079,IA,92.27,13.0748,count,18-24,Age
19079,IA,92.27,24.5959,count,25-34,Age
19079,IA,92.27,34.8578,count,35-44,Age
19079,IA,92.27,7e-4,count,45-54,Age
19079,IA,92.27,19.7407,count,55+,Age
19079,IA,92.27,20.143,count,College,Education
19079,IA,92.27,40.4348,count,Graduate,Education
19079,IA,92.27,13.8128,count,HS/GED,Education
19079,IA,92.27,17.8795,count,Less HS,Education
19079,IA,92.27,8.2001,count,less_20k,Income
19079,IA,92.27,35.4823,count,20k_40k,Income
19079,IA,92.27,24.5221,count,"40K, 90K",Income
19079,IA,92.27,24.0656,count,"90K, infty",Income
19079,IA,92.27,0.0022,rate,18-24,Age
19079,IA,92.27,0.0042,rate,25-34,Age
19079,IA,92.27,0.0059,rate,35-44,Age
19079,IA,92.27,0,rate,45-54,Age
19079,IA,92.27,0.0034,rate,55+,Age
19079,IA,92.27,0.0034,rate,College,Education
19079,IA,92.27,0.0069,rate,Graduate,Education
19079,IA,92.27,0.0023,rate,HS/GED,Education
19079,IA,92.27,0.003,rate,Less HS,Education
19079,IA,92.27,0.0014,rate,less_20k,Income
19079,IA,92.27,0.006,rate,20k_40k,Income
19079,IA,92.27,0.0042,rate,"40K, 90K",Income
19079,IA,92.27,0.0041,rate,"90K, infty",Income
19081,IA,122.16,0.1417,percent,18-24,Age
19081,IA,122.16,0.2666,percent,25-34,Age
19081,IA,122.16,0.3778,percent,35-44,Age
19081,IA,122.16,0,percent,45-54,Age
19081,IA,122.16,0.2139,percent,55+,Age
19081,IA,122.16,0.2183,percent,College,Education
19081,IA,122.16,0.4382,percent,Graduate,Education
19081,IA,122.16,0.1497,percent,HS/GED,Education
19081,IA,122.16,0.1938,percent,Less HS,Education
19081,IA,122.16,0.0889,percent,less_20k,Income
19081,IA,122.16,0.3845,percent,20k_40k,Income
19081,IA,122.16,0.2658,percent,"40K, 90K",Income
19081,IA,122.16,0.2608,percent,"90K, infty",Income
19081,IA,122.16,17.3103,count,18-24,Age
19081,IA,122.16,32.5636,count,25-34,Age
19081,IA,122.16,46.1497,count,35-44,Age
19081,IA,122.16,9e-4,count,45-54,Age
19081,IA,122.16,26.1355,count,55+,Age
19081,IA,122.16,26.6681,count,College,Education
19081,IA,122.16,53.5332,count,Graduate,Education
19081,IA,122.16,18.2873,count,HS/GED,Education
19081,IA,122.16,23.6714,count,Less HS,Education
19081,IA,122.16,10.8564,count,less_20k,Income
19081,IA,122.16,46.9764,count,20k_40k,Income
19081,IA,122.16,32.4658,count,"40K, 90K",Income
19081,IA,122.16,31.8614,count,"90K, infty",Income
19081,IA,122.16,0.0041,rate,18-24,Age
19081,IA,122.16,0.0077,rate,25-34,Age
19081,IA,122.16,0.0109,rate,35-44,Age
19081,IA,122.16,0,rate,45-54,Age
19081,IA,122.16,0.0061,rate,55+,Age
19081,IA,122.16,0.0063,rate,College,Education
19081,IA,122.16,0.0126,rate,Graduate,Education
19081,IA,122.16,0.0043,rate,HS/GED,Education
19081,IA,122.16,0.0056,rate,Less HS,Education
19081,IA,122.16,0.0026,rate,less_20k,Income
19081,IA,122.16,0.0111,rate,20k_40k,Income
19081,IA,122.16,0.0076,rate,"40K, 90K",Income
19081,IA,122.16,0.0075,rate,"90K, infty",Income
19083,IA,234.3,0.1417,percent,18-24,Age
19083,IA,234.3,0.2666,percent,25-34,Age
19083,IA,234.3,0.3778,percent,35-44,Age
19083,IA,234.3,0,percent,45-54,Age
19083,IA,234.3,0.2139,percent,55+,Age
19083,IA,234.3,0.2183,percent,College,Education
19083,IA,234.3,0.4382,percent,Graduate,Education
19083,IA,234.3,0.1497,percent,HS/GED,Education
19083,IA,234.3,0.1938,percent,Less HS,Education
19083,IA,234.3,0.0889,percent,less_20k,Income
19083,IA,234.3,0.3845,percent,20k_40k,Income
19083,IA,234.3,0.2658,percent,"40K, 90K",Income
19083,IA,234.3,0.2608,percent,"90K, infty",Income
19083,IA,234.3,33.2007,count,18-24,Age
19083,IA,234.3,62.4561,count,25-34,Age
19083,IA,234.3,88.5141,count,35-44,Age
19083,IA,234.3,0.0018,count,45-54,Age
19083,IA,234.3,50.1273,count,55+,Age
19083,IA,234.3,51.1489,count,College,Education
19083,IA,234.3,102.6754,count,Graduate,Education
19083,IA,234.3,35.0745,count,HS/GED,Education
19083,IA,234.3,45.4012,count,Less HS,Education
19083,IA,234.3,20.8223,count,less_20k,Income
19083,IA,234.3,90.0997,count,20k_40k,Income
19083,IA,234.3,62.2686,count,"40K, 90K",Income
19083,IA,234.3,61.1094,count,"90K, infty",Income
19083,IA,234.3,0.0049,rate,18-24,Age
19083,IA,234.3,0.0092,rate,25-34,Age
19083,IA,234.3,0.013,rate,35-44,Age
19083,IA,234.3,0,rate,45-54,Age
19083,IA,234.3,0.0074,rate,55+,Age
19083,IA,234.3,0.0075,rate,College,Education
19083,IA,234.3,0.0151,rate,Graduate,Education
19083,IA,234.3,0.0051,rate,HS/GED,Education
19083,IA,234.3,0.0067,rate,Less HS,Education
19083,IA,234.3,0.0031,rate,less_20k,Income
19083,IA,234.3,0.0132,rate,20k_40k,Income
19083,IA,234.3,0.0091,rate,"40K, 90K",Income
19083,IA,234.3,0.009,rate,"90K, infty",Income
19085,IA,123.97,0.2365,percent,18-24,Age
19085,IA,123.97,0.2666,percent,25-34,Age
19085,IA,123.97,0.1679,percent,35-44,Age
19085,IA,123.97,0.1862,percent,45-54,Age
19085,IA,123.97,0.1429,percent,55+,Age
19085,IA,123.97,0.3624,percent,College,Education
19085,IA,123.97,0.2603,percent,Graduate,Education
19085,IA,123.97,0.2271,percent,HS/GED,Education
19085,IA,123.97,0.1503,percent,Less HS,Education
19085,IA,123.97,0.4942,percent,less_20k,Income
19085,IA,123.97,0.1708,percent,20k_40k,Income
19085,IA,123.97,0.1874,percent,"40K, 90K",Income
19085,IA,123.97,0.1476,percent,"90K, infty",Income
19085,IA,123.97,29.3129,count,18-24,Age
19085,IA,123.97,33.052,count,25-34,Age
19085,IA,123.97,20.8093,count,35-44,Age
19085,IA,123.97,23.0799,count,45-54,Age
19085,IA,123.97,17.716,count,55+,Age
19085,IA,123.97,44.9234,count,College,Education
19085,IA,123.97,32.2633,count,Graduate,Education
19085,IA,123.97,28.1531,count,HS/GED,Education
19085,IA,123.97,18.6302,count,Less HS,Education
19085,IA,123.97,61.2696,count,less_20k,Income
19085,IA,123.97,21.1777,count,20k_40k,Income
19085,IA,123.97,23.227,count,"40K, 90K",Income
19085,IA,123.97,18.2957,count,"90K, infty",Income
19085,IA,123.97,0.0051,rate,18-24,Age
19085,IA,123.97,0.0058,rate,25-34,Age
19085,IA,123.97,0.0036,rate,35-44,Age
19085,IA,123.97,0.004,rate,45-54,Age
19085,IA,123.97,0.0031,rate,55+,Age
19085,IA,123.97,0.0079,rate,College,Education
19085,IA,123.97,0.0057,rate,Graduate,Education
19085,IA,123.97,0.0049,rate,HS/GED,Education
19085,IA,123.97,0.0033,rate,Less HS,Education
19085,IA,123.97,0.0107,rate,less_20k,Income
19085,IA,123.97,0.0037,rate,20k_40k,Income
19085,IA,123.97,0.0041,rate,"40K, 90K",Income
19085,IA,123.97,0.0032,rate,"90K, infty",Income
19087,IA,119.57,0.1417,percent,18-24,Age
19087,IA,119.57,0.2666,percent,25-34,Age
19087,IA,119.57,0.3778,percent,35-44,Age
19087,IA,119.57,0,percent,45-54,Age
19087,IA,119.57,0.2139,percent,55+,Age
19087,IA,119.57,0.2183,percent,College,Education
19087,IA,119.57,0.4382,percent,Graduate,Education
19087,IA,119.57,0.1497,percent,HS/GED,Education
19087,IA,119.57,0.1938,percent,Less HS,Education
19087,IA,119.57,0.0889,percent,less_20k,Income
19087,IA,119.57,0.3845,percent,20k_40k,Income
19087,IA,119.57,0.2658,percent,"40K, 90K",Income
19087,IA,119.57,0.2608,percent,"90K, infty",Income
19087,IA,119.57,16.9433,count,18-24,Age
19087,IA,119.57,31.8732,count,25-34,Age
19087,IA,119.57,45.1713,count,35-44,Age
19087,IA,119.57,9e-4,count,45-54,Age
19087,IA,119.57,25.5814,count,55+,Age
19087,IA,119.57,26.1027,count,College,Education
19087,IA,119.57,52.3982,count,Graduate,Education
19087,IA,119.57,17.8995,count,HS/GED,Education
19087,IA,119.57,23.1695,count,Less HS,Education
19087,IA,119.57,10.6262,count,less_20k,Income
19087,IA,119.57,45.9805,count,20k_40k,Income
19087,IA,119.57,31.7774,count,"40K, 90K",Income
19087,IA,119.57,31.1859,count,"90K, infty",Income
19087,IA,119.57,0.002,rate,18-24,Age
19087,IA,119.57,0.0037,rate,25-34,Age
19087,IA,119.57,0.0053,rate,35-44,Age
19087,IA,119.57,0,rate,45-54,Age
19087,IA,119.57,0.003,rate,55+,Age
19087,IA,119.57,0.003,rate,College,Education
19087,IA,119.57,0.0061,rate,Graduate,Education
19087,IA,119.57,0.0021,rate,HS/GED,Education
19087,IA,119.57,0.0027,rate,Less HS,Education
19087,IA,119.57,0.0012,rate,less_20k,Income
19087,IA,119.57,0.0054,rate,20k_40k,Income
19087,IA,119.57,0.0037,rate,"40K, 90K",Income
19087,IA,119.57,0.0036,rate,"90K, infty",Income
19089,IA,47.08,0.1417,percent,18-24,Age
19089,IA,47.08,0.2666,percent,25-34,Age
19089,IA,47.08,0.3778,percent,35-44,Age
19089,IA,47.08,0,percent,45-54,Age
19089,IA,47.08,0.2139,percent,55+,Age
19089,IA,47.08,0.2183,percent,College,Education
19089,IA,47.08,0.4382,percent,Graduate,Education
19089,IA,47.08,0.1497,percent,HS/GED,Education
19089,IA,47.08,0.1938,percent,Less HS,Education
19089,IA,47.08,0.0889,percent,less_20k,Income
19089,IA,47.08,0.3845,percent,20k_40k,Income
19089,IA,47.08,0.2658,percent,"40K, 90K",Income
