county_index,age,mean,median,q025,q975
46,1,0.015940861371385767,0.010587807122450499,0.0012473226780153968,0.061249448794651024
46,2,0.02607567167863971,0.020028259234293085,0.0030320684185507945,0.08232888649103233
46,3,0.03192479287322109,0.02787121980873886,0.007667805945021379,0.07881641856922195
46,4,1.0156964867854533e-06,5.506407825173763e-07,6.27543761903175e-08,4.808263973013759e-06
46,5,0.01741290004992464,0.01578772810622435,0.004968916004930073,0.039090307777697994
47,1,0.014279903318635148,0.009465027969634651,0.0011182313992025013,0.055188275461795146
47,2,0.022822402397456663,0.018063687915045222,0.002856510754049841,0.06848051075300933
47,3,0.028902797236796788,0.02495078237084912,0.0066541902627058535,0.07242424522697764
47,4,9.100205095722301e-07,4.927278489111851e-07,5.591283029420765e-08,4.3362246914951365e-06
47,5,0.015486168185400788,0.014180023749387202,0.004529789257964893,0.033428727851825
48,1,0.027204200655133227,0.018047660810221224,0.002111742400669716,0.10476084678167177
48,2,0.04298510731532813,0.034468433924286224,0.005501506343829082,0.1271347336837596
48,3,0.05440791735623253,0.04778251135828995,0.012908262453521585,0.1333078040395468
48,4,1.7324820930601435e-06,9.423330521487465e-07,1.0579879117199025e-07,8.215346119306642e-06
48,5,0.030038784175256,0.027074549800312264,0.007972889371349733,0.06844651919321948
49,1,0.043933873419319605,0.040183110971363636,0.015017656566137535,0.09390532151946714
49,2,0.04677425630175109,0.045149229826170784,0.02444507055934388,0.07871260263604782
49,3,0.029818949778471125,0.02831542720583481,0.014400959557782964,0.053739478972626896
49,4,0.03336553180402689,0.03151276745153322,0.01503008161740569,0.06229748304573686
49,5,0.025160416604331652,0.024260160796170646,0.012837825337107405,0.042712454881060485
50,1,0.023166710025240487,0.015453998322241808,0.001793686776225365,0.08840738137332062
50,2,0.03741314706385729,0.029428270027854874,0.00448888923653161,0.11410632038290074
50,3,0.047392167762162304,0.04057401601054371,0.010507058371338246,0.12273432442867108
50,4,1.487316266106877e-06,8.036108622149272e-07,9.01743371334153e-08,7.1117629140981205e-06
50,5,0.025243046257221,0.023102809961212112,0.007377167653767306,0.05556827977864446
51,1,0.034257849245180376,0.031640343810890134,0.012035748117545155,0.07152284157111383
51,2,0.036624749909843976,0.03539450423965966,0.019280982321181066,0.06102962339029196
51,3,0.023343799649245496,0.022201895303126246,0.011304920529905475,0.04182618981363804
51,4,0.026139183683861155,0.02469236138891398,0.011809166220866753,0.04869811648076347
51,5,0.019744832868418768,0.01901276813397567,0.009991219934256449,0.03361590688174368
52,1,0.034783478622581646,0.03169284798277011,0.011668436448743614,0.0753951450418405
52,2,0.0369783808414992,0.03547872238342953,0.018994222736617477,0.06339553109155861
52,3,0.023525902919473055,0.022283601477276073,0.011269496668856275,0.04279274703024288
52,4,0.026273948133461077,0.024821135264955503,0.01187495711110767,0.04880613355541206
52,5,0.01983265969529591,0.019085010844281984,0.010188478893556799,0.03371483612960868
53,1,0.013583671598009132,0.00990680948581486,0.0012319466264890052,0.045936060007971034
53,2,0.02524999540473728,0.017999257919260356,0.002572550809745625,0.08897107544523561
53,3,0.029397749037081103,0.025661603788865534,0.006812941528908282,0.07392151663040944
53,4,9.30118355667918e-07,5.058286685422603e-07,5.7092727486834075e-08,4.403889385925713e-06
53,5,0.015715194134606536,0.014599428202318982,0.004652700356871546,0.03299950443027365
54,1,0.026705735299399052,0.024085444689244933,0.008983297497745442,0.05934539821414974
54,2,0.02862864233734072,0.02680749820187462,0.014030528339259683,0.05350523895976131
54,3,0.018202369485745475,0.016875089079984085,0.00839478436873712,0.03554925985298529
54,4,0.020394909359750767,0.018750651767309123,0.00875705204923008,0.041204886538703626
54,5,0.01530802661787208,0.01443297177180244,0.007648481938542466,0.027879181157556252
55,1,0.020352959609407067,0.015471387655810805,0.0019537483732855786,0.06550921685698265
55,2,0.035999716657217566,0.028624504778166728,0.004350781571625593,0.10853532071595064
55,3,0.04656959793331324,0.039502218029721196,0.009602325443359412,0.12397686478440602
55,4,1.4572631979026873e-06,7.790306999995107e-07,8.482487716246499e-08,7.004412513587171e-06
55,5,0.025565732536132722,0.022423781868990272,0.005934659184050485,0.06291128551259202
56,1,0.031026263729469337,0.0201578677733003,0.002270959284665015,0.12262517147621033
56,2,0.05097271507610262,0.038068214434105546,0.005501836712954821,0.17060388547604993
56,3,0.06287879140984103,0.05290089229878642,0.013287354262982078,0.17028816088093107
56,4,1.992919862673773e-06,1.0469278693927248e-06,1.142431361702684e-07,9.610216644811516e-06
56,5,0.03388964759534463,0.029808843064470965,0.009122770109449592,0.08256293803292702
57,1,0.04857847828117947,0.04236238772171726,0.014504656633143641,0.11870423897977642
57,2,0.05143192197871586,0.04729668062564584,0.02318744920706038,0.10380028647296179
57,3,0.0328147786486937,0.029814686248602645,0.013612189155129892,0.06923283651391429
57,4,0.03668576364096346,0.03317071856955597,0.014508869861291228,0.07934334176865772
57,5,0.02773300748051907,0.025477164752760427,0.01204267008337484,0.05678334333071013
58,1,0.05101401012954398,0.047309536663542776,0.020406587504029752,0.10334956963825657
58,2,0.03254269662556066,0.030456054096647988,0.014443478340709682,0.06275234165430904
