state,income,mean,median,q025,q975
PA,2,0.04560691342516924,0.04466953295663815,0.027484808448444142,0.06892703456818153
PA,3,0.04586045662812243,0.04568340912728937,0.03511673967440524,0.057553571931935985
PA,4,0.029996146053651782,0.0297043524016474,0.02068537893533724,0.04082791004391522
RI,1,0.2281233260507453,0.2210089277537679,0.11461035371345733,0.3811209052126671
RI,2,0.13334152491380002,0.1262432246079449,0.05999843879992072,0.24525381793169374
RI,3,0.10335213859197812,0.10134849697964124,0.0647238818988076,0.15297924168165145
RI,4,0.053763176735987316,0.05200927460207201,0.03006863167470611,0.0878195098364806
SC,1,0.07603806395244742,0.07528338401021069,0.044707833183302584,0.11147056211190608
SC,2,0.033848841443390086,0.03274527729934037,0.017802924474124775,0.05624795595310499
SC,3,0.02881886862627658,0.028509767716887076,0.019233493764423956,0.040070307135121865
SC,4,0.019709725780944046,0.019148046066447218,0.01059383730730044,0.03207273179355525
SD,1,0.03586235794073234,0.034996967775691196,0.018981500473860064,0.05776454925153336
SD,2,0.02233223593248234,0.02104194011875851,0.00900555160771253,0.0422711554344898
SD,3,0.017348440303170336,0.01710029585185095,0.010118885614859881,0.02593562328106155
SD,4,0.01584255621892335,0.015230076396293177,0.0069822616982197425,0.027861540390925088
TN,1,0.053022879910894646,0.05247573679404911,0.035190037681856426,0.07394512162967107
TN,2,0.0379969464690295,0.03725469786420907,0.022371884002352047,0.05779112585115776
TN,3,0.03646840634953523,0.03630025338235529,0.027292455239022358,0.04662145745410632
TN,4,0.027296739219870428,0.02689872087708238,0.017668121457228222,0.039090356499235354
TX,1,0.06125969181895681,0.05981378199154762,0.038093714339808564,0.09273966020930642
TX,2,0.049657740011328826,0.04791920444370004,0.027814865032714273,0.0811685216278193
TX,3,0.04913200843651688,0.048895575990797066,0.03547086385637986,0.06436004016360411
TX,4,0.03360411670009784,0.03308219047254331,0.021311449376559346,0.048760922418024925
UT,1,0.06673836009109127,0.06520756133957056,0.0384677637510535,0.10351183854018656
UT,2,0.03842078425827549,0.036848011094372954,0.020175166021247817,0.0657269312892986
UT,3,0.038871547858126625,0.03819799165431376,0.025443139976408496,0.05598684215901292
UT,4,0.041678914122228704,0.0412142336648634,0.027260116493404568,0.0587559125150236
VA,1,0.0581390358157004,0.0555719927583729,0.033058377535645424,0.09769110470388999
VA,2,0.05175097796729865,0.04946608895981784,0.02766557951460161,0.08837591536426206
VA,3,0.04639653012129383,0.04608822417658743,0.03369119119437219,0.060617162838263496
VA,4,0.028060776839604704,0.02782199651024754,0.018902169643292083,0.03854212923622905
VT,1,0.055634341606385536,0.05289839453826775,0.026323180882503554,0.10047388987919272
VT,2,0.06620839196522506,0.060652148854139304,0.02303348586793702,0.13784110446059764
VT,3,0.05235924985394417,0.05119530847116335,0.027719773094675996,0.08320377251092177
VT,4,0.04237257508286555,0.04038022109107357,0.016357469590631946,0.07770226458749145
WA,1,0.09329754225558698,0.0914439560650757,0.05875449912850129,0.13815968458745106
WA,2,0.08020532585116347,0.07763144690602836,0.045834317342210704,0.12929973096216196
WA,3,0.06303497065541891,0.062367380574296145,0.04544264167018083,0.08430483891545981
WA,4,0.03192766132342869,0.03141005630862402,0.021268007561340247,0.04536569135015029
WI,1,0.051251948677849234,0.05036944023306289,0.030586384003446928,0.07696589079152184
WI,2,0.03369043846284735,0.032861831346838816,0.019310469717745124,0.052553259723684874
WI,3,0.03297983837074037,0.03281007089341813,0.024452419008724444,0.04236881682517656
WI,4,0.025655432867651387,0.025345868886828587,0.01675068342740339,0.0362960563635063
WV,1,0.05445100795724097,0.05396051753604737,0.03272923104688888,0.07900347608098075
WV,2,0.033499361992413164,0.032406281603975656,0.015975526717729175,0.05704417184080328
WV,3,0.02663777509814861,0.02630330165023126,0.016457290102180177,0.038588137219021726
WV,4,0.02246968466391896,0.02140358125489265,0.010121032574517106,0.040507303600923215
WY,1,0.010075828436664944,0.009560657843858213,0.004763951838218234,0.018341986330633202
WY,2,0.015472994499172037,0.014105797980868171,0.005231860801088413,0.0326351806979675
WY,3,0.010776094832405334,0.010455814457214203,0.0053471415000059894,0.017933788261923003
WY,4,0.00729698866322863,0.006959241232460902,0.002668531013365603,0.01360066768379219
