county_index,ethn,mean,median,q025,q975
63,2,0.029044539100634707,0.02846381492946809,0.01964769308275922,0.04178242053599428
64,1,0.023124601367755057,0.020943135688049834,0.008568913421809285,0.050076929219860726
64,2,0.02399562295916804,0.023359558767084773,0.016130846100081815,0.03549476882501574
65,1,0.0013389879826709245,0.0011552964153905938,0.000503959874155605,0.0032617733364040057
65,2,0.01927775110320558,0.016972660760310163,0.008831998798903463,0.04407741509051099
66,1,0.00129410324400135,0.0010830577362281033,0.0004695873418703469,0.003389209816937889
66,2,0.01864557671890484,0.015948438029626665,0.00822865129998795,0.04578568082905323
67,1,0.002080192070398337,0.0018318336483969485,0.0007732457211247429,0.00484021082053034
67,2,0.029940540769607674,0.027100073302318693,0.013351864100144842,0.06323122049657383
68,1,0.0016101188769048994,0.0014124394437576315,0.000592033648519606,0.003813929773251028
68,2,0.02319452075871276,0.020786987759378053,0.01027541767337952,0.05045108215047623
69,1,0.0010474500206142333,0.0009542445516892115,0.0004661750708935898,0.002142571114721519
69,2,0.015094163384483734,0.014104315810922967,0.008311994322252532,0.026979064546288237
70,1,0.007666692556396858,0.006496738753596113,0.002030231753165344,0.02001168758350389
70,2,0.02692462490294564,0.02637902965912054,0.018084077988008943,0.03904083439196433
71,1,0.0006813244234769854,0.0006332612691630623,0.0003134828718315218,0.0013133530193689992
71,2,0.009805386204709885,0.009410191978428824,0.005636987257444294,0.016174263915209704
72,1,0.001332686988446659,0.0009570449098439973,0.0004023707785958244,0.004620828555872781
72,2,0.019210091525673365,0.01394739898608342,0.006978964310799073,0.06519185684336622
73,1,0.0012564795984939113,0.001099215479783352,0.0004815501528258619,0.00297785242508072
73,2,0.018089324252428422,0.016208049913790774,0.008376934226283939,0.039216925951865704
74,1,0.0010059860893532806,0.0008684311263109993,0.0004102702672430752,0.0023548093538461323
74,2,0.014486258270219541,0.01280000575486289,0.00723466938229568,0.0317088055654729
75,1,0.0020355503418286298,0.0015192166839823997,0.00043811437215377256,0.006809245033402629
