state,age,mean,median,q025,q975
MN,2,0.06663891544495801,0.06580309381159594,0.04513394531737363,0.09276956936305036
MN,3,0.041974147848072955,0.0412100342965047,0.027771903916058497,0.060480932546270696
MN,4,0.031596930634657974,0.03086270928322088,0.01968992891994242,0.04768874321457779
MN,5,0.037117153910627906,0.03675499772270856,0.026261134375215187,0.049994235860272344
MO,1,0.04517805986230646,0.044197303671924384,0.02723483298193441,0.06880151646548828
MO,2,0.056684400537110206,0.055995845813230125,0.03978927439349552,0.07734790432978124
MO,3,0.04193803615614514,0.04134215869597685,0.02834077201783645,0.05878907086155042
MO,4,0.029194020545340114,0.02862997334727209,0.018668581303946757,0.042926201091814276
MO,5,0.032013118146153145,0.03184235049005869,0.023543189309931673,0.04147026348388233
MS,1,0.029597077053023363,0.02758417299296086,0.013585255696803333,0.057164925439777005
MS,2,0.035987409228398076,0.034047053183613646,0.019216544888383,0.06248073674754071
MS,3,0.03387817807882577,0.03263393085836633,0.018079951796770712,0.056004953800734045
MS,4,0.01514849040828359,0.014661223803978557,0.008503460503102354,0.02450252539262722
MS,5,0.02223850388540176,0.021871753278772083,0.013019162369603135,0.033286462643872826
MT,1,0.03090688457416434,0.028986185801349627,0.012476221017885078,0.060020839173405734
MT,2,0.03731341001831582,0.035804005726918095,0.020218626561436956,0.06269864554627771
MT,3,0.03216823665703329,0.030995793486123656,0.016672481675802948,0.05387263094414709
MT,4,0.015854482502035024,0.015121441783101616,0.007584653192833638,0.028226367394059967
MT,5,0.022119274243592037,0.02186926403383397,0.012956369936693107,0.032671392882382154
NC,1,0.039986597633448945,0.03879057089730831,0.02277179850768601,0.0637788276355033
NC,2,0.05531835402316882,0.05475903307718462,0.039129635721706586,0.07466953877055431
NC,3,0.0381257737421488,0.03755578773118294,0.02560491883781807,0.05381387874068699
NC,4,0.028800203272456783,0.02830189866007348,0.018756696645452705,0.041748760580754114
NC,5,0.03150260623232203,0.03133293792617937,0.022856810544348027,0.04113901408019319
ND,1,0.04197949538583463,0.03967025247817889,0.017234441412831904,0.07992515748536698
ND,2,0.0447733986356731,0.043597625638699115,0.025199019094700736,0.0707848615059466
ND,3,0.03373479379740867,0.03274939181198693,0.018453041406618718,0.05426377042131008
ND,4,0.022775401065312527,0.021473084792558453,0.01028953478826619,0.042521227497624735
ND,5,0.023648770592005843,0.023170994669212033,0.013701071694708954,0.03638781224837904
NE,1,0.03521114914459784,0.033263808118895365,0.014466541208744896,0.06687750695033946
NE,2,0.041990909479813744,0.04106805793543508,0.024198214374942715,0.06514362775353531
NE,3,0.03232643502449562,0.031547333180303366,0.01814414468935122,0.05073286124910813
NE,4,0.02192719973205639,0.02094699165506634,0.010556553436401472,0.03889063135151774
NE,5,0.023116818705267102,0.02281022896024463,0.01379164675544197,0.034165331083753164
NH,1,0.051198710438413515,0.04909469744593306,0.02711251291850789,0.08755678767486631
NH,2,0.0514596270999794,0.049561400522645835,0.02984092349403709,0.08322586874081732
NH,3,0.048121817979783536,0.04670131208089673,0.02843759761829647,0.07593090038462541
NH,4,0.027992674131376558,0.027175077429114472,0.015882555411161577,0.0447058320958867
NH,5,0.03043755427230107,0.03013692179185715,0.019565621835132857,0.04308483815817967
NJ,1,0.0567128855096672,0.05509370023696447,0.03148246555357491,0.09095151062687794
NJ,2,0.05516883174561005,0.05441448935137038,0.03767907726462389,0.07668497315534838
NJ,3,0.04083636108739425,0.04014147102065106,0.02648833398286369,0.059231813210649395
NJ,4,0.03805209585727176,0.03700929720486368,0.02232513245467386,0.059721006810310805
NJ,5,0.029727137057162994,0.02945458146529542,0.021364218497119843,0.03955708426565041
NM,1,0.04619648490405931,0.04350797546841028,0.01866183229586602,0.08886227652696135
NM,2,0.053625770673116364,0.05255952393572697,0.031199468588679852,0.08254659599529549
NM,3,0.041066622718122156,0.04006447695753118,0.02321176300648101,0.06440127911646121
NM,4,0.03161296027151266,0.030119356283428322,0.015214778377345634,0.056095465702710574
NM,5,0.031110679830647647,0.03065186192218274,0.01906838612589558,0.04573762830395522
NV,1,0.04084690251778508,0.03845994035601123,0.019289720719047283,0.07657486537063664
NV,2,0.08558322368734558,0.08367430503534087,0.05244090155386764,0.12970484098993926
NV,3,0.043961553518378084,0.042044691880911755,0.023859047458693345,0.07489208585452382
NV,4,0.040436599913435754,0.038635937447745856,0.02115164344483395,0.0698629462586824
NV,5,0.05329294571457383,0.052263422561126975,0.03312247458321043,0.07954183129797376
NY,1,0.05107384815872297,0.049658909365823206,0.03075523876029934,0.079540172997573
NY,2,0.09132223444149971,0.0905495807605931,0.06206140051886107,0.12530468419577395
NY,3,0.05009740410186907,0.04876825737512351,0.03189365137326062,0.0758989371630747
NY,4,0.04343544034180557,0.042297103753478546,0.026964475229670427,0.06658949774624386
NY,5,0.05166570190475344,0.051237350038809984,0.03603788733066217,0.06971004486973459
OH,1,0.04318315289739187,0.042203225156084594,0.026108635130511242,0.06562997390705942
OH,2,0.06218776224618548,0.06164970032277774,0.044271607106882126,0.08316468718932382
OH,3,0.040772887971209135,0.04017280112327397,0.02776480434322708,0.05691237368178123
OH,4,0.030959517790491477,0.030472541800068594,0.02039506768868095,0.04439388991014775
OH,5,0.03526854225375445,0.03507935616373656,0.026143365636011346,0.045435060951755826
OK,1,0.03667342760164474,0.035241836130647436,0.020643901741457346,0.06089703298465891
OK,2,0.0599416032976116,0.059011450319868104,0.038558060349432245,0.08654804866424777
OK,3,0.04162043707841832,0.04075124693716682,0.02538957756574569,0.06255863556203368
OK,4,0.025029921611315644,0.02427724431160397,0.014738528329944949,0.03970046934845415
OK,5,0.0365715826418858,0.0362338693280025,0.024589720631555862,0.0505705032663193
OR,1,0.05388670568490257,0.052751973638452784,0.03241858339504346,0.08178415605969401
OR,2,0.07313961177956359,0.07231600017168688,0.05148599170137826,0.09939660831517598
OR,3,0.05036773646326326,0.04965678023186643,0.03438897514377823,0.07039835918567323
OR,4,0.03985588310071687,0.039096000335260166,0.025741069099195824,0.05830178344810658
OR,5,0.03997188176054361,0.039655227209220115,0.02910643393393579,0.052575594687125755
PA,1,0.04612687462543117,0.04523128269462609,0.02808916530132239,0.06935254280784674
PA,2,0.06027908071647136,0.05982053375432715,0.043598847083790214,0.07953190020151907
PA,3,0.0401451558734135,0.03968757518098033,0.0280964206498123,0.0549020469325906
PA,4,0.03270952358801089,0.03222147739664734,0.02149577818641558,0.046706757871091575
PA,5,0.0328852180000116,0.032717329446455154,0.024824175145336448,0.041879498338163165
RI,1,0.05135808012725117,0.04957205449781221,0.027555660675568562,0.08518122277948145
RI,2,0.08182654725982369,0.08003509092385463,0.0498387623359063,0.12384911656079388
RI,3,0.046398932276832644,0.044760705345042506,0.026597394046774792,0.07545641400387791
RI,4,0.04385341430489667,0.04231415061467346,0.02451023386396807,0.07186488051140898
RI,5,0.04771213192959637,0.04680462790142395,0.03051253292146426,0.06997819848170772
SC,1,0.042217907129798005,0.040124980079132025,0.019411921654013266,0.07704218147673592
SC,2,0.04504552325752964,0.04429943392642019,0.027976629514289558,0.06619625949073446
SC,3,0.03327182996424793,0.032548761864920416,0.02052759805215719,0.050052357078563425
SC,4,0.028432978433802467,0.02743360435173873,0.015489365419130176,0.046949648840273146
SC,5,0.024969434699178582,0.02467547235167889,0.016109985217437475,0.03545380146033207
SD,1,0.025788205751513773,0.023913557396202163,0.009928140358533906,0.05223989486971784
SD,2,0.03336429838980959,0.03192152316228075,0.017652924373410084,0.05681757598987311
SD,3,0.028771838667415055,0.027755118544857585,0.014822832309747524,0.04815775035175041
SD,4,0.01421591541054652,0.013543990796627381,0.0068004397212865185,0.025398984972601645
SD,5,0.01938866580559271,0.019090424132963812,0.011148546707189568,0.0292265759862362
TN,1,0.03975724373734453,0.03871423858010958,0.023616594141111773,0.06170498114988045
TN,2,0.05780708189511908,0.057197607133104594,0.04093236428095809,0.07795461749602998
TN,3,0.03856662516493936,0.037965204371429695,0.025902064531560336,0.054505673008378615
TN,4,0.027244820206571985,0.02679547469049859,0.017922261825856274,0.039113262284602116
TN,5,0.031960534334203934,0.03175672010582471,0.02318040598178357,0.04189794674679873
TX,1,0.03906795177855749,0.03798183085567629,0.023628903808629764,0.06052374670032827
TX,2,0.06727775599471064,0.06678327005982841,0.0470255657529372,0.09064493917597066
TX,3,0.03854226581419479,0.037695269685243595,0.025260536980359845,0.05670619732934617
TX,4,0.033727290412893296,0.03287814445001118,0.02111467879481069,0.05131240107396599
TX,5,0.03953797016709125,0.03910098762501131,0.02722233462452916,0.05432730130950241
UT,1,0.033444115379255075,0.03240869893000542,0.017988667856203233,0.054621801354103834
UT,2,0.060849319337768645,0.05999738712211338,0.04097667489797085,0.08574580965961862
UT,3,0.03438434926489105,0.033539968087995586,0.02152203782235493,0.05209947127123006
UT,4,0.030055729274876188,0.029119023762122196,0.01754848035790183,0.0478349415137782
UT,5,0.03712096582525013,0.036431970635365976,0.024121973534233815,0.053952938942183025
VA,1,0.05682703280193124,0.05549272438745543,0.03304930056644704,0.08805356401914934
VA,2,0.05255587342779365,0.05178097825276412,0.0358426533687514,0.0734026399875977
VA,3,0.044193506693330206,0.043501825472285385,0.02937261206800883,0.06295549093818979
VA,4,0.03545557425349454,0.03435603292579152,0.020402076445805273,0.056724104237010756
VA,5,0.02958703176540381,0.029367323187337736,0.021915663360905554,0.038554077367397965
VT,1,0.050955239416659796,0.04629787574060372,0.018897023139609375,0.11043746586572149
VT,2,0.06479231620052124,0.05929690060195063,0.028295629322996875,0.1297614073665647
VT,3,0.063171325064993,0.0595990971063302,0.02730748928510046,0.11839583296207987
VT,4,0.01762577924896087,0.016610067664777114,0.007864572434391584,0.03320788557712329
VT,5,0.039004354520024376,0.03840034132840857,0.019879112681875998,0.06138009944059177
WA,1,0.05221110837779669,0.051109701707078826,0.03173221584292339,0.07888565312594858
WA,2,0.07718292958548366,0.07620387392924935,0.05384060751662463,0.10622177553915466
WA,3,0.04749707442063761,0.0465708729217065,0.03198927390621486,0.06844549801631955
