educ,county_index,mean,median,q025,q975
3,10,65.86258619134162,56.55710111172719,14.930987088487838,170.1149071586527
3,11,160.72731728861552,152.25332233286645,89.168689338146,282.26515948914073
3,12,19.39657308648016,17.37813983792514,4.794521537224327,45.04358726258855
3,13,81.13133315906279,68.43032101591675,17.877901090278673,220.5361628539862
3,14,51.87444439392499,43.09582167483021,10.42229987646294,144.73344731350505
3,15,43.36387048985378,34.59706103227444,8.746072013018757,130.75813144963766
3,16,100.1668494155783,83.21654548614526,20.654877183716575,275.6240917503289
3,17,139.95664290311566,133.85542498376702,73.40214113577495,241.03517920905114
3,18,48.66747417577084,41.21453931284461,11.014727454642133,129.6346247854508
3,19,81.83948585042016,64.68257679003602,14.324654311842783,251.728128683337
3,20,117.82740247036166,101.77769251052091,26.735848262781236,300.05074893702465
3,21,20.968564748928944,18.631214363608493,5.216191931994475,48.785779903664654
3,22,163.46504494179237,140.32873691777112,35.97773703250081,419.60328219623943
3,23,116.44854366232433,99.34070948546076,25.321046129632812,304.1777379795531
3,24,64.44702230018643,56.85653707544702,15.49957912917293,155.60122140055117
3,25,163.21515683895026,140.70623686632018,35.78888820816642,419.2743571184194
3,26,282.96015964029436,269.79687783174415,144.45717007488636,495.9202916403846
3,27,101.40463267433603,87.80630525713413,23.876169380683347,256.0565315928052
3,28,271.8153206151255,262.0675911476454,144.36247066639575,455.60476912881313
3,29,23.597699551866064,20.945505847298406,5.755450794089837,56.12315675179632
3,30,66.01194518891226,56.91167023323996,15.10065413569528,168.50052513435324
3,31,68.94489605420497,65.43880265345689,36.04471558732765,122.26144994509862
3,32,19.815988393146636,19.292603169602618,11.16574333388372,31.409933831831925
3,33,61.663835256143535,55.91642701829849,27.1248892110503,130.1252146681601
3,34,45.46062864533953,43.15822168128855,22.912416349222028,81.5332333357496
3,35,269.50814379470745,260.4106239115354,145.35282405902944,444.7556236663269
3,36,105.83958343927588,93.16928354359109,25.232698902016566,257.4359580529593
3,37,2230.261495644117,2158.275805652483,1239.1013811236571,3629.6939899309214
3,38,26.693858325183065,22.83305164867766,6.1464487131309395,68.74120515618627
3,39,258.3654088680371,248.15294974856207,136.32728686890928,437.3373767062518
3,40,138.71454878411717,130.30791018327358,69.23962134395354,255.3054464142801
3,41,345.4871572228595,329.09750103742624,173.4961406913467,611.7526287687007
3,42,252.81880345463205,241.02106114787858,126.45986461483527,444.8221764501324
3,43,24.250380166394258,23.67409314396618,13.93486719036258,37.92651562234481
3,44,46.82101513933216,43.49053790840412,22.745822797181972,90.99668993906319
3,45,808.0167348909255,773.087933655386,407.24915112350254,1413.5429475671313
3,46,29.370748438104542,25.25943077341615,6.594789927051232,75.80621464734662
3,47,45.46202437987401,39.46689959879643,10.384922939393755,113.19210063570017
3,48,255.69475801874134,219.58054016468773,56.06936212584972,659.6859396631041
3,49,1346.3854273317693,1301.0437676868683,723.1180304382938,2222.58738665568
3,50,60.55669693779693,53.826661721007895,15.11976011676073,143.94507410590649
3,51,434.9869188104409,418.9518822843529,229.8789896584456,732.2188185544893
3,52,307.5381597259072,296.23018445713643,162.54866485270531,518.0263743291981
3,53,12.691673469894676,11.404371706766812,3.1824033360050383,29.465241059968307
3,54,52.58589518985838,49.73281112260982,28.626658639830186,92.6614745276093
3,55,71.94149602311597,61.37955549751629,16.223171210277663,188.26840072454377
3,56,72.49752950589908,60.659996569608296,15.160996954603124,198.44037160510078
3,57,192.31006977682782,176.88239704322976,86.39842332976032,387.5793972715613
3,58,332.9834347054912,317.20650836857055,178.71639767281033,578.5958547786861
3,59,448.5446830120278,432.1158871098521,243.22799073302673,745.8355156689615
3,60,14.646558035412959,12.80919645287763,3.341845196709938,36.211506689797964
3,61,200.58935235579773,173.58329929216364,46.21225831402975,512.2587814109827
3,62,94.08655293174635,80.18535502984432,20.420887344622514,248.47263732431549
3,63,713.8880975309324,683.7194197291824,367.7227204804154,1230.622724046789
3,64,256.6998429406663,247.45566854205333,140.31525254692482,427.55480275352323
3,65,42.01993122198592,34.802278152981124,9.080172423975462,117.61484179178412
3,66,26.31580926298271,21.175011117537604,5.232920252174521,77.74979247123501
3,67,98.40161304547989,82.27880715786304,20.70046628771578,269.65333494389097
3,68,12.51558073789901,10.385530811787433,2.5672049164990525,34.82726872924442
3,69,13.856738863667742,11.994684512779942,3.0344183973126087,34.73345476156515
3,70,691.3296588175891,660.8759284437554,347.324904811465,1212.16749354947
