county_index,educ,mean,median,q025,q975
584,4,0.04245656690132887,0.031391183352778934,0.005254601745131836,0.14410602018414878
585,1,0.012478093780783581,0.009697270349162509,0.0012952094881075566,0.037908291056362724
585,2,0.008105312224909969,0.007353489663843916,0.002097971982012448,0.018103350452056535
585,3,0.01152459666018229,0.011023576557448364,0.0029848170100053822,0.022867306222765442
585,4,0.026902165669199847,0.021126672245353202,0.003881952807593944,0.08201253526249676
586,1,0.02432567973839353,0.014697467996486482,0.0016289785915113589,0.10450450003063604
586,2,0.01405574687858909,0.011526842002079464,0.002733087925575671,0.0396906751479184
586,3,0.017534005353357956,0.01739730725102626,0.006202446087699677,0.029732795838598124
586,4,0.04134255328323769,0.0352100310821997,0.00620538698430222,0.10797216817631657
587,1,0.01818565243454143,0.01328287938417182,0.0017029937078740435,0.06170526976316669
587,2,0.011847428711419796,0.009977102933007423,0.002672813795042441,0.03180221720545566
587,3,0.01688991242756624,0.01485687242101056,0.003756838347797165,0.0425700995329695
587,4,0.03810360897887271,0.029252211478302273,0.005268529568340387,0.12021299233950854
588,1,0.006966993328889202,0.005960962566170874,0.0019513025964743073,0.01784881736086193
588,2,0.009717617756931448,0.009007107006798076,0.004218794663226225,0.019423861153258868
588,3,0.01508364779575872,0.014263522448272973,0.007800346844988127,0.027100670561717288
588,4,0.011435128891722452,0.010312317869037312,0.0041913446762286205,0.025185682398838394
589,1,0.012923908147336143,0.008466429002547415,0.0010090611601825093,0.050279599006344405
589,2,0.0074564012511157554,0.006711388835618571,0.0018453996450990809,0.017056046627128674
589,3,0.010271663981325447,0.00998097950530399,0.003062330448090686,0.019247839650711897
589,4,0.02366098400806105,0.01966333648343856,0.003733723075883896,0.06511681926150231
590,1,0.0048330646953742475,0.004338339352571688,0.0015719039745309487,0.010931011575543001
590,2,0.006847539897314496,0.006527660854509116,0.003361619800959475,0.012180307607933483
590,3,0.010798817186409506,0.010372510897317569,0.005685202213488456,0.01834860536169737
590,4,0.008140595873460213,0.007453226439739441,0.003171304243199585,0.01710115972022103
591,1,0.013315292014905033,0.009714476873804294,0.0012109033540590702,0.04446641659408147
591,2,0.008385821078033236,0.007435653457944542,0.002023100829247555,0.020023570234472925
591,3,0.011578394599379396,0.011093298674553574,0.0032605447643357147,0.022824425056068905
591,4,0.027220274824384053,0.02161441506749609,0.003913647745200126,0.08130443000553637
592,1,0.015650253170232407,0.01070167324807085,0.0012864063987093385,0.055954402483701766
592,2,0.009733978847323476,0.008158791154213498,0.002142752245332689,0.025285160739176523
592,3,0.013354552973148968,0.012021428890479982,0.003620030596508925,0.030764234574817518
592,4,0.03213065111645177,0.023663710367322243,0.00410345986230491,0.10552364970050372
593,1,0.020718777609141342,0.014372004157449351,0.0017338102161487934,0.07479523817490882
593,2,0.012679405902064558,0.011070794443846699,0.0029720378879781973,0.03151268911812911
593,3,0.017736199088799996,0.016299719204494727,0.004682019607016205,0.039646740243532624
593,4,0.042504163143123705,0.0320813517666425,0.005560905300553675,0.13931954838010524
594,1,0.044215080755835925,0.025673288344699927,0.002479916209056178,0.19716711031642856
594,2,0.026918376996978556,0.019643435537833383,0.003832991051234388,0.09290852665096204
594,3,0.03481380768640386,0.02880610899141407,0.007107509766266287,0.0982005288831419
594,4,0.07841716065193936,0.05886475442192995,0.009380263612600137,0.2628692413681611
595,1,0.007288503025299941,0.006279571554191168,0.002076441676594092,0.018343080573857543
595,2,0.010212901099321464,0.00944677064817346,0.004422899898224872,0.020412717523447893
595,3,0.01589756802049471,0.014986379565732,0.008052877294648392,0.029090700585131975
595,4,0.012024664337557087,0.010836685016917261,0.004403275714338664,0.02661239196936065
596,1,0.011676399177939487,0.007918405964185662,0.0009408226337043373,0.04328251150398531
596,2,0.007145805077497752,0.006118709234082925,0.001564681587196218,0.018452250813319613
596,3,0.009388275751265624,0.00922773850948146,0.0029535164044011404,0.016950312883516828
596,4,0.02182131099088456,0.018311941892014516,0.003363948338691017,0.05953854438844821
597,1,0.02566988604911492,0.01661768065934118,0.0018305828287355384,0.10074247610792302
597,2,0.015910664130201833,0.012658543942558557,0.002973969004571453,0.0482528338410689
597,3,0.021517810408651743,0.018393522456476814,0.0052167744714013,0.05715707315018364
597,4,0.05099096511300616,0.03719343904350712,0.006121869516321248,0.17538570969811026
598,1,0.03566693648784287,0.023234141524422998,0.002691810022686046,0.14032641937868498
598,2,0.020814622622274577,0.018257768906331323,0.004864744701275522,0.051110044052279695
598,3,0.028714271813191045,0.027032432012103334,0.007971029723475943,0.059509339149538036
598,4,0.06555101982550576,0.05376677715155327,0.009985835597657781,0.18651677719164317
599,1,0.00543449620774857,0.004539978644208048,0.0015303162056188062,0.014057216561491354
599,2,0.007585617343492581,0.006808542130941637,0.003374721035439858,0.01589030661303782
599,3,0.011938493095106235,0.010781431992463616,0.005758484673816493,0.02414762570809674
599,4,0.00901811382371831,0.00781388926918268,0.003204218686164008,0.0212700509303702
600,1,0.006720432862952926,0.005229324282424211,0.0011972484493139352,0.020904600417092696
600,2,0.012087789643755646,0.011448864720903184,0.006490498728410633,0.02142561599421628
600,3,0.015046078234169542,0.014345017754024969,0.009064556948205845,0.025335238031592
600,4,0.01059467667348179,0.00948920942132404,0.003780241023566311,0.023599509556486688
601,1,0.00839013486246889,0.00723421842761591,0.00239854980226596,0.021096616417215185
601,2,0.011800246550375431,0.010887143071978293,0.005073827871010372,0.02389003566090683
601,3,0.01842265930638248,0.017245867289728795,0.009044435838982358,0.03463492690520459
601,4,0.013900219383740177,0.01246420685781906,0.0050324324747006936,0.03123659490941917
602,1,0.06920268618165742,0.048048086843767976,0.005738474092261527,0.25885669271176764
602,2,0.04598015506746682,0.03597932774790763,0.008394652109449651,0.14312877442174346
602,3,0.06696792927983425,0.05310502993497341,0.011103127837861087,0.20567758745837716
602,4,0.156051941042996,0.1044951181758392,0.015954993490485635,0.60047217361877
603,1,0.02333958287022745,0.015896383039079094,0.0018977901172871486,0.08647890495661037
603,2,0.01401532782372549,0.012329552629731452,0.0033126279235906313,0.0340033254471225
603,3,0.019315449204330207,0.018235174582629746,0.005480833920698413,0.03957521017219332
603,4,0.04500887568315104,0.03608043442257708,0.006523845961848174,0.13275511218264535
604,1,0.00521998891044554,0.0040421111188644705,0.0009246916336203858,0.016316240796742116
604,2,0.009262112294243119,0.008991503754571212,0.0051341186658689485,0.01496627873162297
604,3,0.01149578163359796,0.011292263846850881,0.007389779486852879,0.016802635942797083
604,4,0.008165587792796719,0.00739113341241098,0.002940915531232129,0.017846335159564047
