state,age,mean,median,q025,q975
PA,1,0.07634796833836345,0.07399085258877056,0.043596714155987,0.12237871400131758
PA,2,0.08844308484394195,0.08709998270174943,0.059929080452917546,0.12492058798369575
PA,3,0.06805015990723874,0.06692231054924563,0.044400841146503875,0.09836969571413251
PA,4,0.04974811710509871,0.0485120545685053,0.03038915807712845,0.07653122881606654
PA,5,0.05204495390208279,0.05154489197707794,0.03693337610336532,0.06997674053487579
RI,1,0.0748790513982516,0.07239582409085353,0.03976649836409535,0.12411157158719259
RI,2,0.09710886407885445,0.09517117795893393,0.06091290770996378,0.14424043950728002
RI,3,0.06113892133962746,0.059441334188086975,0.03594416881179146,0.09623351307356089
RI,4,0.05834272856557883,0.0563739788835398,0.03229619878451373,0.0950278234453017
RI,5,0.05888256130427042,0.05797822966641047,0.03868948290895065,0.08422735322640622
SC,1,0.07233668432829457,0.06737072453740481,0.030657507384553404,0.14308449690780126
SC,2,0.0786763877356067,0.07577430494220928,0.042011867010462306,0.1321649079206294
SC,3,0.061645619392323735,0.0595103907808822,0.034168260374333036,0.10131918499418903
SC,4,0.045956216204341524,0.04330346787787172,0.02196377029155022,0.0851957309890743
SC,5,0.04530481346220081,0.044000917023739525,0.026327874832675114,0.07195854473709254
SD,1,0.052072912158345454,0.04637495477681687,0.017168612879455643,0.1198988886229214
SD,2,0.06784091616431442,0.06303537766480205,0.029057594598522096,0.13231405245578262
SD,3,0.06400216574441807,0.06061535947258073,0.02824782803760079,0.11816290913442642
SD,4,0.02258977356591854,0.020965112708826318,0.009177580714324956,0.04521438038747174
SD,5,0.04217935296815213,0.04101953583329157,0.020992580121064405,0.07005008379337015
TN,1,0.06701304713737302,0.06392663222638077,0.03668898448367203,0.11524420452728935
TN,2,0.08645758104516298,0.08419408925682093,0.055744777875910013,0.12985017998210016
TN,3,0.06852921703632953,0.066589288797473,0.04153074912618232,0.10621645090624884
TN,4,0.03956173893612947,0.038607411421444256,0.024447959909996292,0.06031621593094129
TN,5,0.05306723777844536,0.05238240726734858,0.03506703536858415,0.07475934282438164
TX,1,0.05774994227947622,0.05627257977256335,0.034412571559988156,0.08933539128334538
TX,2,0.08497794289105846,0.08389211933362675,0.05793316500889475,0.11856897793485338
