county_index,income,mean,median,q025,q975
2514,1,0.023965825428118495,0.02129162799869863,0.006905858177035238,0.056310280036108995
2514,2,0.021424446187252047,0.019168751152990528,0.006386442760123657,0.04922239423133784
2514,3,0.022844728603831573,0.022095651510168155,0.012228189605246515,0.03764867970305095
2514,4,0.021730545026071187,0.02084503065773039,0.010577876778152612,0.03779812608192874
2515,1,0.07440173859878273,0.06164123958295002,0.017853492933610333,0.20582954309556642
2515,2,0.0671374107985945,0.05533142772026274,0.016116940496677713,0.18805172370261325
2515,3,0.07182681209911838,0.06315817286857704,0.028016803236971026,0.16767317389213618
2515,4,0.06848431265653492,0.05962809700915584,0.024504978236663238,0.16453531632281257
2516,1,0.03742506954236609,0.03418810293187015,0.015371984094506382,0.07845073493668163
2516,2,0.013437301471034785,0.011890148910318796,0.004469629040381574,0.03151693307715329
2516,3,0.014212424503036445,0.012968214259536367,0.006019686032959369,0.029667408819075796
2516,4,0.01171304257586755,0.01028335553985069,0.0038150332069018735,0.02783862177922615
2517,1,0.07023401198229823,0.06106449127130809,0.02424716937653414,0.17061535195845695
2517,2,0.025121300362331754,0.021252748745279732,0.007294772640430909,0.06580421083376556
2517,3,0.0264078976339233,0.023166471448760627,0.009881461423056953,0.06221444913479157
2517,4,0.021679132623350274,0.01840659957503623,0.006406500135147606,0.056102239389199525
2518,1,0.043652025455968926,0.02965380829516731,0.004680521696909494,0.16604543520408996
2518,2,0.16506327076775218,0.12995486436629095,0.023099188304901038,0.51186383655909
2518,3,0.10682637465900277,0.08877024181180154,0.022670416793078133,0.2976405055390458
2518,4,0.11956511470264812,0.09013645359094483,0.011984500569824159,0.39505277945565365
2519,1,0.011480013072609043,0.008470394616936964,0.0015799673963520842,0.039352672027303484
2519,2,0.042977597529068955,0.037868164994284303,0.007877760353498348,0.10651522610360398
2519,3,0.027670815673745918,0.02571351615170525,0.008419880370200774,0.05823008690026405
2519,4,0.032730566723897625,0.02594752300741587,0.003619824438677324,0.09747582949741002
2520,1,0.06667302191076863,0.06244856898370982,0.028397239707726375,0.1293799958149064
2520,2,0.0239507366934051,0.021617688087701547,0.008294693488718884,0.053058655886345604
2520,3,0.025247154370092045,0.023677294988355375,0.011302947282126911,0.04830688355537485
2520,4,0.020615398643408854,0.018742501763207103,0.007323646803227679,0.04464558601857956
2521,1,0.027476840101200273,0.019451318151261485,0.0033744217898617895,0.09957461196999498
