county_index,age,mean,median,q025,q975
14,3,0.0874959061414855,0.0744508480628063,0.019631792880584063,0.23213473271421287
14,4,2.7757392213629962e-06,1.4749751105763055e-06,1.6818442875799738e-07,1.3188315386534574e-05
14,5,0.04732857517616579,0.042001761435510876,0.01315945103841771,0.11252608793572948
15,1,0.033506644495548306,0.020582502821932414,0.002340528953138114,0.14019847077682673
15,2,0.05213094480816907,0.03958749255487827,0.006161764440548208,0.17145464212514824
15,3,0.06725159531581461,0.05431863221410468,0.013809432756617676,0.19945979250435836
15,4,2.116455644595395e-06,1.0909709271948933e-06,1.2102756204065463e-07,1.0338763031442367e-05
15,5,0.036183184039050936,0.03065117682744172,0.009364064971457855,0.0974870780767558
16,1,0.030089045433093233,0.019903796361096654,0.002374583907597938,0.11618929880927588
16,2,0.04756240536837896,0.03833514938201274,0.006145286262066419,0.13911508405526454
16,3,0.0596561969216249,0.05310485379226404,0.015194320355304445,0.14124746969464844
16,4,1.9238918785745584e-06,1.0497760864874568e-06,1.235249786898915e-07,8.980045938928565e-06
16,5,0.03341363932827359,0.03012462117622991,0.009179199512657613,0.07700858354128796
17,1,0.02555741994591609,0.022631722373819205,0.007632934182554026,0.06036665149854409
17,2,0.027037162961277644,0.025226764497868957,0.01200881589013071,0.05239112385891026
17,3,0.01721038832486312,0.01595017061370941,0.007206615725914354,0.034410080100257395
17,4,0.019249714513205177,0.017704642426035918,0.007648775384662123,0.03968064943422338
17,5,0.01447241367131043,0.01358357010072907,0.006529704376943125,0.02738369939490502
18,1,0.040676956986677025,0.02592374216954655,0.0029370733101943894,0.16458245240553415
18,2,0.064373802165075,0.04961768701154479,0.0075834029490153025,0.20568414038757776
18,3,0.08305698137555069,0.06836665751582835,0.016940640408305178,0.23622762569964192
18,4,2.5871087096072615e-06,1.3653376329362683e-06,1.5345215499353025e-07,1.2347124404261702e-05
18,5,0.04368252526786474,0.03872880461845772,0.012260432623242534,0.1054813510987897
19,1,0.08718355929446964,0.052682613325663194,0.005601194607664907,0.3736750249908927
19,2,0.14388586840031695,0.09976562532042212,0.013487056353303944,0.5305475602320757
19,3,0.17834455624309012,0.1391784292041586,0.03139298941077877,0.5638293283606018
19,4,5.594364096626868e-06,2.7936675839962262e-06,2.898277780732148e-07,2.8056710123913167e-05
19,5,0.09276549071257305,0.07807541537511548,0.023608333742416557,0.2482169337674664
20,1,0.04052077402678709,0.027144079796160805,0.0032667003102493323,0.15417203582114938
20,2,0.0653241488130653,0.05204699955440273,0.008184079176945415,0.19380123546479344
20,3,0.08161896529253926,0.07246883242269515,0.020225542832031814,0.19551158927700799
20,4,2.587299747325239e-06,1.4247621491850472e-06,1.6961736499111248e-07,1.198712374906916e-05
20,5,0.04403926653964636,0.041194313245157384,0.01367489067191946,0.09103402389186413
21,1,0.018310208762815684,0.012293358138402627,0.0015100037421005314,0.06894505982868612
21,2,0.028676249111969324,0.0238305787656876,0.00398654242946064,0.0774749836651113
21,3,0.037032330265518235,0.03286271460874572,0.009202921603282281,0.08656665622359155
21,4,1.1642373263669212e-06,6.456710166019083e-07,7.836715867499442e-08,5.3927780805119784e-06
21,5,0.019843261829610957,0.018851666871543542,0.006323631207846778,0.03802003516082943
22,1,0.02706983324766445,0.01824818436454595,0.0022260961602573732,0.10257876383375426
22,2,0.04264696293310296,0.035252719003161154,0.005798494468479084,0.11811123667961228
22,3,0.05410744063163993,0.04893449310949046,0.013960599291217443,0.1231854092508125
22,4,1.7242117712771602e-06,9.58059745939869e-07,1.1620133052411512e-07,7.966220631546828e-06
22,5,0.029635671656905078,0.027797204174491986,0.009038315925827604,0.060550390436981856
