state,educ,mean,median,q025,q975
WI,2,0.026110916550666434,0.025498271021732386,0.016649199645790563,0.03897195606088749
WI,3,0.035930120028563245,0.03552555512442262,0.025317525004729818,0.048883500065968324
WI,4,0.040837726135107014,0.038951387226504014,0.022797041068203475,0.06906037553018943
WV,1,0.028998524228313408,0.024591577378378103,0.00819880612897483,0.07386287820288273
WV,2,0.025846703735242376,0.025072887110920032,0.01394402862864465,0.04192574403910429
WV,3,0.04034703681436722,0.03950027076882029,0.0234535898218248,0.06201960414916838
WV,4,0.04930556668281294,0.04544599133757495,0.020679478061771967,0.09857511461544925
WY,1,0.035469231908678296,0.025637296692377846,0.006300437911765491,0.12173554874126843
WY,2,0.02540026138920919,0.023385765548141035,0.010122529816447767,0.05191221936468951
WY,3,0.03636337893845612,0.03569071761244947,0.01787872437684247,0.058830874346315086
WY,4,0.06600393245648606,0.05909068863633919,0.0182218483362712,0.1507933781675397
