county_index,ethn,mean,median,q025,q975
107,1,0.0013601774503060192,0.0012733741332502963,0.0006752596613715752,0.00254764736398599
107,2,0.01956797261837863,0.01868360641605002,0.01266836624069387,0.0314454938162553
108,1,0.03286345290703459,0.03226668037784148,0.01963258232720953,0.04940963365829561
108,2,0.019692355886674503,0.01932943802208231,0.012079288660318705,0.029389620625823624
109,1,0.0187477719160213,0.017866542000055684,0.008365754266648578,0.03434688727802537
109,2,0.020413387775165867,0.01999408179626828,0.012609918775828028,0.030644993770487336
110,1,0.005089121257516001,0.004801199564537997,0.002769014844061417,0.009094914269310242
110,2,0.07431148443448878,0.07057478291506236,0.047094253255474436,0.12303684147058054
111,1,0.006853492808421466,0.005777053571246436,0.0017109050590513458,0.018291677435983908
111,2,0.024230572585638214,0.023348922394923442,0.01373072789935966,0.03975694147153862
112,1,0.007218921551576462,0.00663032815644145,0.0023890467996514823,0.01537534690415377
112,2,0.027780711605459574,0.026693061507969955,0.013687769498815268,0.04798581550934017
113,1,0.002115681160068183,0.0019029667411162013,0.0009189180145598584,0.004580486121722342
113,2,0.030429398363736728,0.02783805854294162,0.016608664046439767,0.059313393793699626
114,1,0.0014989122264030183,0.001382872371972115,0.0007359276061565069,0.0029385523761469487
114,2,0.021556375545704158,0.02024641101853894,0.013837691240402196,0.03726983100191069
115,1,0.0019114199568545293,0.0017801306918455548,0.0009246380610131258,0.003652462376340077
115,2,0.027491184063353026,0.026226781094788248,0.017015231043292566,0.04509319466411728
116,1,0.005467290140701682,0.004634509792976492,0.001394103053953093,0.014384010458363366
116,2,0.019403435466740008,0.018728930056591406,0.011128021023018127,0.03155192109053355
117,1,0.001138633590455876,0.0010874141492273168,0.0006147968470945885,0.001960922271081215
117,2,0.01637452825164567,0.016074212300191588,0.011863573395357735,0.022615095384807566
118,1,0.0013236510725588915,0.0012211980796345506,0.0006779767586849948,0.0025148790167595285
118,2,0.01905059974837928,0.01791118688206709,0.0128590820372007,0.03196206914847678
119,1,0.0020931523810277385,0.001886469727864677,0.0009448013620878136,0.004466875888708312
119,2,0.03011862301068922,0.027612095587838725,0.017224624301845994,0.05818346174755806
120,1,0.0023878486768130953,0.002229805332959831,0.0011341207306627683,0.004540918643484302
120,2,0.034365724878559954,0.0329345910128976,0.020582936055149964,0.056413650194172806
121,1,0.0011331785263620448,0.0010869092658952573,0.0006183792051377545,0.0019174060358912789
121,2,0.016298742895113797,0.016117291675678255,0.011916109227916357,0.02170502853793972
